q	t	sign	n6	nOther	rawGcdBits	rawGcdSha256	qVal	qFreeGcd	primitiveGcd	factors	omega	rawWindow	m5Capable	rawLeaves	assignedLeaves	sizeCertified	thresholdRatio
8311	2616	+	52482	102348	27	45e576e8da39386309d2ce5ab651c5fb1844299373c099b76b2da82c61482fce	1	10625	1	1	0	true	false	0	0	true	0.00000000000000
8311	2616	-	52482	5694	20	e2c5b938e17ea8012a5a7de73d85c89063bf89880a8d094f66b8159bf27685fc	1	125	1	1	0	false	false	0	0	true	NA
8311	5694	+	55560	105426	20	e2c5b938e17ea8012a5a7de73d85c89063bf89880a8d094f66b8159bf27685fc	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8311	5694	-	55560	2616	23	47d87656233c211ffac137d1b57b72b1f8efe95a607b4e9452c34a162c88e971	1	775	31	31	1	false	false	0	0	true	NA
8329	3747	+	53721	103695	20	385ac738db6a9b4484596ca7fa421650ec93e86828b77bdc1ee687fb3322d20d	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8329	3747	-	53721	4581	20	385ac738db6a9b4484596ca7fa421650ec93e86828b77bdc1ee687fb3322d20d	1	125	1	1	0	false	false	0	0	true	NA
8329	4581	+	54555	104529	29	76c076f49a2a5ca7bc67c3ff4c8a667effbc2e1f45eeae11a4bf183cba622177	1	53125	1	1	0	true	false	0	0	true	0.00000000000000
8329	4581	-	54555	3747	16	98f1f60c4a785d38af8bfc906d47ef62a140b870bfb7bcaa98710e27f3bcaf30	1	5	1	1	0	false	false	0	0	true	NA
8369	2351	+	52565	102779	23	11bbb41f6a1b91b062e9caa2ebce57b9f769fb5e2e83c408e05b4148a14067da	1	625	1	1	0	true	false	0	0	true	0.00000000000000
8369	2351	-	52565	6017	24	6e5d03762342395f19b52557e737799a8433a17d90ecfc9ed2ace0e1fd56bf3c	1	1375	11	11	1	false	false	0	0	true	NA
8369	6017	+	56231	106445	26	3a1ba82ad5ad53375b2b9d267132154f0011c839a2dfc28f8e29fa3abf9fb4ba	1	7375	59	59	1	true	false	0	0	true	0.226729884733867
8369	6017	-	56231	2351	20	7c233c4c77468ab531b40646364586911d14c9c6521a9bdd1d723382c049564d	1	125	1	1	0	false	false	0	0	true	NA
8389	571	+	50905	101239	32	8c057858effb419969dea69c8896b845a939adb5f6b58d223f8d2b88ea26190e	1	486875	779	19*41	2	true	false	0	0	true	0.374327439488776
8389	571	-	50905	7817	26	da08892b902e37ec5cecbb05b97240df9c7fde4419d4f37b65d93ece30d4fbb1	1	5225	209	11*19	2	true	false	0	0	true	0.300357312064152
8389	7817	+	58151	108485	24	ce341e402e90d20814596e5afa96526dd521d0578e3b2636249e8885fd798e7f	1	1375	11	11	1	true	false	0	0	true	0.132842449338325
8389	7817	-	58151	571	16	a2a4802486d1e4c2f6d85c6b9e4df5c4da8d488fd57e0a0eca6089a0a92f7934	1	5	1	1	0	false	false	0	0	true	NA
8429	3571	+	54145	104719	23	723406541ce75b583f5e620549e34a0ed4e920290510ca4b8f55ed4e8503be98	1	625	1	1	0	true	false	0	0	true	0.00000000000000
8429	3571	-	54145	4857	23	723406541ce75b583f5e620549e34a0ed4e920290510ca4b8f55ed4e8503be98	1	625	1	1	0	false	false	0	0	true	NA
8429	4857	+	55431	106005	33	99f5f493e1dda5a10e7d45a6018e330b3c3a0264ba5c4570ab5caa389702c7e9	1	1009375	19	19	1	true	false	0	0	true	0.163998682686793
8429	4857	-	55431	3571	21	dddead612d3d1f7843a1af27d1c958e567297edcab3347c44f1fa9711a130c70	1	125	1	1	0	false	false	0	0	true	NA
8461	196	+	50962	101728	29	f745d72a052cc298ebc7d14a213fe29534eb7deee4e5e10cc38bc0abe1021f95	1	53125	1	1	0	true	false	0	0	true	0.00000000000000
8461	196	-	50962	8264	30	53cb5c5369c8bad53a77d2de1e303caea9273c2f725e7aed7c9a9a36ed172434	1	96875	31	31	1	true	true	0	0	true	0.193066011551507
8461	8264	+	59030	109796	23	fc2fbbe475bd2a2681696b7ad2beadf01f64d08113731de2d17e5d321e49e071	1	625	1	1	0	true	false	0	0	true	0.00000000000000
8461	8264	-	59030	196	22	0ad75b01109357f747de2913b0b16d66167e2b8e64e31728f07b45484191c7a8	1	475	19	19	1	false	false	0	0	true	NA
8501	2257	+	53263	104269	23	17c1de5cf22539e8dd43c6c945a007be38a9897ce6ed69f48dcb02d43ab554f0	1	625	1	1	0	true	false	0	0	true	0.00000000000000
8501	2257	-	53263	6243	21	9b0d56eef357476ecbaa5f36d806769876b114f371a70b0df773002519aea949	1	125	1	1	0	false	false	0	0	true	NA
8501	6243	+	57249	108255	21	9b0d56eef357476ecbaa5f36d806769876b114f371a70b0df773002519aea949	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8501	6243	-	57249	2257	21	9b0d56eef357476ecbaa5f36d806769876b114f371a70b0df773002519aea949	1	125	1	1	0	false	false	0	0	true	NA
8527	1285	+	52447	103609	21	c8e05b5c019aebb09c5b99deaef7ba5bc5a16e4e10ec562029446dd57b45f2df	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8527	1285	-	52447	7241	21	c8e05b5c019aebb09c5b99deaef7ba5bc5a16e4e10ec562029446dd57b45f2df	1	125	1	1	0	false	false	0	0	true	NA
8527	7241	+	58403	109565	23	b0021590e46760ab543912bb365bca613aee1e30752cda84c2304d8ae4561621	1	625	1	1	0	true	false	0	0	true	0.00000000000000
8527	7241	-	58403	1285	20	371de763c455399beeb33d6285e080fd082aca4f759e1de7ed0efeebf6156e71	1	95	19	19	1	false	false	0	0	true	NA
8537	88	+	51310	102532	22	bf4c504b46ee7325003efee3908cef07cced325388c4d0972e878833e551b56f	1	475	19	19	1	true	false	0	0	true	0.165420388264514
8537	88	-	51310	8448	23	df112b5c61b56d432a1c4543406e0d48e220e3bf3835f094076a237264859783	1	775	31	31	1	true	true	0	0	true	0.192923507901026
8537	3923	+	55145	106367	26	370fb7b1d4e4d9d5325d7d4f92e38cbd6fcb3a09e270dc4b68e0b67763d2ffcd	1	7375	59	59	1	true	false	0	0	true	0.227237924518974
8537	3923	-	55145	4613	23	326e215bf3617981c8f002c866ea66d0e526926a29ee879963623a2e17ecc58c	1	625	1	1	0	false	false	0	0	true	NA
8537	4613	+	55835	107057	29	31c573843a36c5c89054b3f2c303fd61e1b55a444d2954e383df0614878e7d0d	1	40375	19	19	1	true	false	0	0	true	0.163828937102004
8537	4613	-	55835	3923	29	31c573843a36c5c89054b3f2c303fd61e1b55a444d2954e383df0614878e7d0d	1	40375	323	17*19	2	false	false	0	0	true	NA
8537	8448	+	59670	110892	22	bf4c504b46ee7325003efee3908cef07cced325388c4d0972e878833e551b56f	1	475	19	19	1	true	false	0	0	true	0.162658341389374
8537	8448	-	59670	88	21	8e6d5673e973b022931c1d64f6087c46d93accd2a73a4d38b53594f6844737d8	1	125	1	1	0	false	false	0	0	true	NA
8563	1853	+	53231	104609	21	fabf6c1dacda452475cc6f2981fe31198a5065db6a5c22940898e3c7fbf02957	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8563	1853	-	53231	6709	25	741822d429dfd3aa55ee096e84b6765268b91dbcbaa03e76439cf9f23d0c5de8	1	2125	17	17	1	false	false	0	0	true	NA
8563	6709	+	58087	109465	25	741822d429dfd3aa55ee096e84b6765268b91dbcbaa03e76439cf9f23d0c5de8	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
8563	6709	-	58087	1853	20	72884108b5dd0ec0864eed2bb351b6e63d6271d0f4caa12f6c745d6cfcc687f5	1	95	19	19	1	false	false	0	0	true	NA
8573	2418	+	53856	105294	25	d00b10f57bb629ee5d8e0cb83160194c55d3c5905a68ec0f05a7ecf390e0755d	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
8573	2418	-	53856	6154	22	c33897eaa04f17f42de6ac426284e48ae9f3a4f0ec6f19e7d825a21cc044e402	1	275	11	11	1	false	false	0	0	true	NA
8573	3009	+	54447	105885	16	1cd9328228642ed5a4edf11e006b2e0055a4eb9aad92343d3f16b099e22d0623	1	5	1	1	0	true	false	0	0	true	0.00000000000000
8573	3009	-	54447	5563	16	1cd9328228642ed5a4edf11e006b2e0055a4eb9aad92343d3f16b099e22d0623	1	5	1	1	0	false	false	0	0	true	NA
8573	5563	+	57001	108439	21	76c0070b903d8eff027544c3d676aee7166c7a018ff55fd7e2f5fdda72d288b8	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8573	5563	-	57001	3009	20	c2da98acba9fd4fbc508e0b681342f506804df7ab0f14b92e7b92bc679a3040f	1	95	19	19	1	false	false	0	0	true	NA
8573	6154	+	57592	109030	31	cc1e2560fa1268df0aba61d43d98f22e3ed402b8f40f5bc5c08d9b6b99b7bbb1	1	201875	19	19	1	true	false	0	0	true	0.163295757992497
8573	6154	-	57592	2418	23	7fd858e4b05e46716634a0b05cbc31a0edbb984228f58a9b9a4294345a9c7ff0	1	625	1	1	0	false	false	0	0	true	NA
8581	2349	+	53835	105321	23	5d846638855438d467241ced5cc0824cbf3c0578ab92f8aa8060cc1a6001f0ad	1	625	1	1	0	true	false	0	0	true	0.00000000000000
8581	2349	-	53835	6231	21	245c7efa65cedacc925e044d9dde181b6f320940c8b56575d1db2ce6719a13e5	1	125	1	1	0	false	false	0	0	true	NA
8581	6231	+	57717	109203	29	6989263037f727a6589bdacc03c6770ad7463fc2871ea45950bc717a73b3e956	1	59375	19	19	1	true	false	0	0	true	0.163225508223828
8581	6231	-	57717	2349	21	245c7efa65cedacc925e044d9dde181b6f320940c8b56575d1db2ce6719a13e5	1	125	1	1	0	false	false	0	0	true	NA
8609	313	+	51967	103621	25	0d3aa885a948a8208ab8dfcb7d93706e7d901e096205e7936558e3545914146c	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
8609	313	-	51967	8295	25	0d3aa885a948a8208ab8dfcb7d93706e7d901e096205e7936558e3545914146c	1	3125	1	1	0	true	true	0	0	true	0.00000000000000
8609	1951	+	53605	105259	21	7b8eba3474c1a03047d80a9c52efbb5afba7cb1e03e7f5242c81f1eee2e61a7c	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8609	1951	-	53605	6657	21	7b8eba3474c1a03047d80a9c52efbb5afba7cb1e03e7f5242c81f1eee2e61a7c	1	125	1	1	0	false	false	0	0	true	NA
8609	6657	+	58311	109965	21	7b8eba3474c1a03047d80a9c52efbb5afba7cb1e03e7f5242c81f1eee2e61a7c	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8609	6657	-	58311	1951	25	d32408d1f512f5a29d86a18c303cec6cf96e6f8c0e6f9c8b8f4f8bef99ea24a5	1	2125	17	17	1	false	false	0	0	true	NA
8609	8295	+	59949	111603	16	612f001946e7f62bde075bad123b972806cfe514d05e2862ccb37e8f79448a3c	1	5	1	1	0	true	false	0	0	true	0.00000000000000
8609	8295	-	59949	313	16	612f001946e7f62bde075bad123b972806cfe514d05e2862ccb37e8f79448a3c	1	5	1	1	0	false	false	0	0	true	NA
8647	1018	+	52900	104782	23	06b0d8e16da45e496419dc30140ec48ddbbd7571620b55590265952f528b793d	1	625	1	1	0	true	false	0	0	true	0.00000000000000
8647	1018	-	52900	7628	21	df7287e74ade564a095ad4c7332e07d5124e3f3d4d453eb2338466c1a948e4d6	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8647	3785	+	55667	107549	21	df7287e74ade564a095ad4c7332e07d5124e3f3d4d453eb2338466c1a948e4d6	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8647	3785	-	55667	4861	25	7aa5f7d74b88f7ef6d6e2aa8a001ae183eb5ba72d5c934a6c32df0d1a5c1abcd	1	2375	19	19	1	false	false	0	0	true	NA
8647	4861	+	56743	108625	21	df7287e74ade564a095ad4c7332e07d5124e3f3d4d453eb2338466c1a948e4d6	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8647	4861	-	56743	3785	30	1faab83a15d9e0c1ecb3ffeb67baa580f5964e97ee78afe86134797f64f0bea1	1	97375	779	19*41	2	false	false	0	0	true	NA
8647	7628	+	59510	111392	22	08759eba9145977e943630040dc38abfd7946eef416d3f6db4cfbb7a02ffee54	1	475	19	19	1	true	false	0	0	true	0.162687877105657
8647	7628	-	59510	1018	23	794a232d83cc6facd2a633d3b7848e28ac29f0395b2d2641aa49a61dc3f3ed6b	1	925	37	37	1	false	false	0	0	true	NA
8663	1451	+	53429	105407	16	c1de2675282e632051c45f91db98fe37021e814e22da97920a686dd9c17f142f	1	5	1	1	0	true	false	0	0	true	0.00000000000000
8663	1451	-	53429	7211	16	c1de2675282e632051c45f91db98fe37021e814e22da97920a686dd9c17f142f	1	5	1	1	0	false	false	0	0	true	NA
8663	1943	+	53921	105899	21	b3cdb752c4a769f58fb97ccae31c489836b13bbafdc2e64b3deacdc6a0e8d503	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8663	1943	-	53921	6719	24	f23f394106a220af556492878186459ee5ba4780cf650f0649656fcac5e4a017	1	1375	11	11	1	false	false	0	0	true	NA
8663	6719	+	58697	110675	16	c1de2675282e632051c45f91db98fe37021e814e22da97920a686dd9c17f142f	1	5	1	1	0	true	false	0	0	true	0.00000000000000
8663	6719	-	58697	1943	21	b3cdb752c4a769f58fb97ccae31c489836b13bbafdc2e64b3deacdc6a0e8d503	1	125	1	1	0	false	false	0	0	true	NA
8663	7211	+	59189	111167	24	f23f394106a220af556492878186459ee5ba4780cf650f0649656fcac5e4a017	1	1375	11	11	1	true	false	0	0	true	0.132579687899399
8663	7211	-	59189	1451	21	b3cdb752c4a769f58fb97ccae31c489836b13bbafdc2e64b3deacdc6a0e8d503	1	125	1	1	0	false	false	0	0	true	NA
8669	2203	+	54217	106231	25	2bd385dd63ed8c6e509acd3190c4c699fe76953f40e1ad89f9fc0e43eb91c5af	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
8669	2203	-	54217	6465	21	044ec174de0facbefc7ba3f9ad486a0d0956dbcb713d102e686071e7cd0a8c80	1	125	1	1	0	false	false	0	0	true	NA
8669	6465	+	58479	110493	25	d739369ee789c248126a8839881e9faee5f0e152ba666c59005b291619024e45	1	2375	19	19	1	true	false	0	0	true	0.163008101929325
8669	6465	-	58479	2203	21	044ec174de0facbefc7ba3f9ad486a0d0956dbcb713d102e686071e7cd0a8c80	1	125	1	1	0	false	false	0	0	true	NA
8681	3100	+	55186	107272	27	6877018eeb82350e40ee7014a5b88ea9b61cceedbeeb56a0eb0f6a8618b0d8c2	1	10625	1	1	0	true	false	0	0	true	0.00000000000000
8681	3100	-	55186	5580	27	d9d6a817bc892756eab51259f3dd1f6ab4751c3d95f904aad287237b7ab516e9	1	11875	19	19	1	false	false	0	0	true	NA
8681	5580	+	57666	109752	22	2d9e3c9fec694eccf3994d310794854748a72c0bd6c6f9063623c806d2af23ef	1	475	19	19	1	true	false	0	0	true	0.163269375287084
8681	5580	-	57666	3100	18	cac31612c3e72dc6bd777e7d4a03456342fddd8336b0be9cb387bef776f0353a	1	19	19	19	1	false	false	0	0	true	NA
8699	1870	+	54064	106258	21	b08991b29792031ddce5b5b78c69f488ea0f48a118bdda303bace072d05ae915	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8699	1870	-	54064	6828	23	e5aad6aa0d015db7868dddf3b68446faf92aac264fb1a6ad09c29066777fe815	1	775	31	31	1	false	false	0	0	true	NA
8699	6828	+	59022	111216	18	12611cf79928a555664d5ae5d9b4cc4ff1921e37b49246193bff74e669d2d537	1	25	1	1	0	true	false	0	0	true	0.00000000000000
8699	6828	-	59022	1870	18	044cb1245076773d586c25498462e552c587b2d07b091d2934bdb318255198e8	1	19	19	19	1	false	false	0	0	true	NA
8731	1269	+	53655	106041	21	239c72474944e8f5c0b233ea5b60c741d77e5a2d0d0a07839feec325c8fe2fe8	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8731	1269	-	53655	7461	25	9bd8fe176f140126a6052fb5d2a20c48186e9fab2d4bc72b55f685b9c096387d	1	2125	17	17	1	false	false	0	0	true	NA
8731	7461	+	59847	112233	21	239c72474944e8f5c0b233ea5b60c741d77e5a2d0d0a07839feec325c8fe2fe8	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8731	7461	-	59847	1269	16	bfe26580044bd5af771be3afa19503e21c39cae982252aabcec6fd024d046fff	1	5	1	1	0	false	false	0	0	true	NA
8737	4008	+	56430	108852	27	04a63755beeb4ac48dc90ace5f1f2e4bc2c9f531f1401545aff9c4f7600e8953	1	14725	589	19*31	2	true	false	0	0	true	0.354523051552726
8737	4008	-	56430	4728	18	99363a728900b30da6f401a8ecc0988edc96f13d70eecd24dff9eb75fc529dbf	1	25	1	1	0	false	false	0	0	true	NA
8737	4728	+	57150	109572	22	1d4fc6e14791461adcf1fbb3d2e6082b0f7294f3d7ff14663dcc720d1d1d0937	1	275	11	11	1	true	false	0	0	true	0.133100208695610
8737	4728	-	57150	4008	27	3f8e6e009a78c6c62746732ef61b45ee0a86f24a4a41c68166cbceeec00942e0	1	10625	17	17	1	false	false	0	0	true	NA
8753	510	+	53028	105546	27	7ca278d41ab2335d7c1b176d2d100173ebb8cbc799bccb5ef0f4c73d17c47867	1	10625	1	1	0	true	false	0	0	true	0.00000000000000
8753	510	-	53028	8242	21	7981fb5fad0610bef6535c2f2640e7b6f8140cd89fbd456bfd974ab954dffdd5	1	125	1	1	0	true	true	0	0	true	0.00000000000000
8753	1546	+	54064	106582	21	7981fb5fad0610bef6535c2f2640e7b6f8140cd89fbd456bfd974ab954dffdd5	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8753	1546	-	54064	7206	21	7981fb5fad0610bef6535c2f2640e7b6f8140cd89fbd456bfd974ab954dffdd5	1	125	1	1	0	false	false	0	0	true	NA
8753	3661	+	56179	108697	16	03c6f4f3dc660399dc8dfc036a4e77974785da3ddf83f452ead6726042882f50	1	5	1	1	0	true	false	0	0	true	0.00000000000000
8753	3661	-	56179	5091	16	03c6f4f3dc660399dc8dfc036a4e77974785da3ddf83f452ead6726042882f50	1	5	1	1	0	false	false	0	0	true	NA
8753	5091	+	57609	110127	21	7981fb5fad0610bef6535c2f2640e7b6f8140cd89fbd456bfd974ab954dffdd5	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8753	5091	-	57609	3661	25	bd0d36bfc64aba3867c1d8425328e0bfcd38ee84a32a7ac0a10cf18d0ad45acd	1	2375	19	19	1	false	false	0	0	true	NA
8753	7206	+	59724	112242	18	22fcfd4933da1af38783c9610f30aa6b49024f22c0cac40ed45c2fa14114c5d3	1	25	1	1	0	true	false	0	0	true	0.00000000000000
8753	7206	-	59724	1546	21	7981fb5fad0610bef6535c2f2640e7b6f8140cd89fbd456bfd974ab954dffdd5	1	125	1	1	0	false	false	0	0	true	NA
8753	8242	+	60760	113278	21	7981fb5fad0610bef6535c2f2640e7b6f8140cd89fbd456bfd974ab954dffdd5	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8753	8242	-	60760	510	14	255be4c160c501f5a687853553bedb2c26a450a000f4ad3c8fc9e736da3ee2ad	1	1	1	1	0	false	false	0	0	true	NA
8761	3199	+	55765	108331	21	5c786647eeab4ec2bfa5a8e7d2b1f4e1a364a86423767d1dc3e0971e5afe6435	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8761	3199	-	55765	5561	21	5c786647eeab4ec2bfa5a8e7d2b1f4e1a364a86423767d1dc3e0971e5afe6435	1	125	1	1	0	false	false	0	0	true	NA
8761	5561	+	58127	110693	21	5c786647eeab4ec2bfa5a8e7d2b1f4e1a364a86423767d1dc3e0971e5afe6435	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8761	5561	-	58127	3199	25	59ddbf3a7677319fc0077e765c7e268c74b99846f571f8bc36880db8ba93fcf5	1	3515	703	19*37	2	false	false	0	0	true	NA
8779	2435	+	55109	107783	37	9eca1c297ed76d419fd93b50def88a41e09a033acb7b81f6040c6d8e75f7ccb7	1	11910625	1121	19*59	2	true	false	0	0	true	0.391362401734161
8779	2435	-	55109	6343	25	240cffca19da1d62e954b4693a63042d0089d948747d12f275278e9d6e011e16	1	2375	19	19	1	false	false	0	0	true	NA
8779	6343	+	59017	111691	21	4bbf358b2cdf34634f05b562a740dba2a27837f5129e4882bbfe5da8f466f29f	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8779	6343	-	59017	2435	16	1a27b4caaa3d2337dc637703fe068b6be9f9eec3ec981330bd87126e333bd9d6	1	5	1	1	0	false	false	0	0	true	NA
8783	2160	+	54858	107556	25	7fbbbef64d8276265f93b8f924c14f1d646c54bfb49b1243be4d24b06cfc64bb	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
8783	2160	-	54858	6622	14	7ad7f102a487fce43785b2bd793cd15a79f3129f232f55e07235535dc2778dd0	1	1	1	1	0	false	false	0	0	true	NA
8783	6622	+	59320	112018	18	7d5a13893c3514e3009b5b1cdb3adb982a23d0298e54bbc47470d7634c2b7bce	1	25	1	1	0	true	false	0	0	true	0.00000000000000
8783	6622	-	59320	2160	18	7d5a13893c3514e3009b5b1cdb3adb982a23d0298e54bbc47470d7634c2b7bce	1	25	1	1	0	false	false	0	0	true	NA
8863	168	+	53346	106524	18	98460409119e3bba795f98c8fe70359a9595d467a8921786a469bb00bd535b64	1	25	1	1	0	true	false	0	0	true	0.00000000000000
8863	168	-	53346	8694	23	59e03fd31d67cec436748fa84a00152164bb016696f9f0f001f91df28c67ee65	1	625	1	1	0	true	true	0	0	true	0.00000000000000
8863	8694	+	61872	115050	18	98460409119e3bba795f98c8fe70359a9595d467a8921786a469bb00bd535b64	1	25	1	1	0	true	false	0	0	true	0.00000000000000
8863	8694	-	61872	168	23	12bcf7d64746c0d08b970b9c0701500a3078ad20af56b728446f0956e1dc59a6	1	475	19	19	1	false	false	0	0	true	NA
8893	2683	+	56041	109399	16	a49a94ca2ea07a2a3d2acf75ff62f168f6fe543566b8b1b3d0df8897970de234	1	5	1	1	0	true	false	0	0	true	0.00000000000000
8893	2683	-	56041	6209	21	89cec36c006e1d0050272605ccee4766bd2180a27971c8b814d886de759ed37a	1	125	1	1	0	false	false	0	0	true	NA
8893	6209	+	59567	112925	27	1310c2dba21a1418aa762b6a2254c5f6776f2ea4813bef635341927c20d36005	1	11875	19	19	1	true	false	0	0	true	0.162687877105657
8893	6209	-	59567	2683	27	1310c2dba21a1418aa762b6a2254c5f6776f2ea4813bef635341927c20d36005	1	11875	19	19	1	false	false	0	0	true	NA
8929	1320	+	54894	108468	23	a87ba41a5a9f86ec524259498601751438b71157b317eee2933ddeadacb211a0	1	475	19	19	1	true	false	0	0	true	0.164151721975178
8929	1320	-	54894	7608	23	a87ba41a5a9f86ec524259498601751438b71157b317eee2933ddeadacb211a0	1	475	19	19	1	false	false	0	0	true	NA
8929	7608	+	61182	114756	26	b68b0ea99193a1b10d85fa57624f082931aed20446ea45ed5e2614c98dc15292	1	5125	41	41	1	true	false	0	0	true	0.204586939986756
8929	7608	-	61182	1320	14	56ca45aa4e31890c07d7bdd23ab81a123e4fe865192cd1abe50fa30a0fc3f09f	1	1	1	1	0	false	false	0	0	true	NA
8941	1477	+	55123	108769	25	f71b5048abde3276472b75281829b696cd3810b94d9950402abc9e2263076271	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
8941	1477	-	55123	7463	23	b8cac3ff9cc31927f07d016a3113662602e3b2ed213da76c915848006d75ca36	1	625	1	1	0	false	false	0	0	true	NA
8941	7463	+	61109	114755	25	e44def044f5bbcdce8d9a8c74dc872ad49185997e49e140021a196b337596a41	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
8941	7463	-	61109	1477	21	ba73219c269f951536a8be463afb1f59b37f9634e9404367db8f02813c74ff2b	1	125	1	1	0	false	false	0	0	true	NA
8951	2496	+	56202	109908	26	34f91ba453b9139217b33553f88bb6b3a9ff5599a4d08543792d2f2f2bba275a	1	5225	209	11*19	2	true	false	0	0	true	0.297058419651824
8951	2496	-	56202	6454	18	810fb7335c55148c63f1cc07ea0ebfc424399f6d166d1b33b4461c6d09b87624	1	25	1	1	0	false	false	0	0	true	NA
8951	6454	+	60160	113866	23	665c234a5d1266dffb52eb112d6cf943d94193d9f176fd23b22cf28007af3d63	1	625	1	1	0	true	false	0	0	true	0.00000000000000
8951	6454	-	60160	2496	18	810fb7335c55148c63f1cc07ea0ebfc424399f6d166d1b33b4461c6d09b87624	1	25	1	1	0	false	false	0	0	true	NA
8969	2951	+	56765	110579	21	6ab44ec6780c9da72874d063e9d6dec377239746fbba588d4fa29a1f10162f0e	1	125	1	1	0	true	false	0	0	true	0.00000000000000
8969	2951	-	56765	6017	24	a7be8f34dbbd5606a7f6db35adea6c899d8502ec03fddcffc7640a9d4e5e6325	1	1375	11	11	1	false	false	0	0	true	NA
8969	6017	+	59831	113645	29	d7242ebf8748c9013118c07e030790426cc2efd5650d6674dd62f5d97f95a45b	1	59375	19	19	1	true	false	0	0	true	0.162582663486816
8969	6017	-	59831	2951	29	21c3788d404ce256f50482cf5f60a4e3b51a51be9d96948794b2256b9defad0b	1	40375	323	17*19	2	false	false	0	0	true	NA
8971	1163	+	54989	108815	20	188e7ad95d14bd2575afe358fb6f3fde3a07376a4bfd2c8bbfe1a5498073252e	1	95	19	19	1	true	false	0	0	true	0.164119127973365
8971	1163	-	54989	7807	19	5b1b169e693649ad3bc8ee76a7f7746d76d5a03b91bd2825c17e88ab6519795c	1	55	11	11	1	false	false	0	0	true	NA
8971	7807	+	61633	115459	25	e2047c7b77e744af21143f641877d18105f504a77e5021a6827f98142704c953	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
8971	7807	-	61633	1163	23	08e284c4517fa9a869f43abbbb5c5c559cf6efe7b42625ecca9016d29e6695b2	1	625	1	1	0	false	false	0	0	true	NA
9029	241	+	54415	108589	21	275e8fb6cd860ba964ee1050b569ba8e864f20d687a30f67b13e6eefdb75538c	1	125	1	1	0	true	false	0	0	true	0.00000000000000
9029	241	-	54415	8787	16	51fda42441fffc2e6b834c09b93b72c31c0d6151f25583fef3949e56112b2b4b	1	5	1	1	0	true	true	0	0	true	0.00000000000000
9029	8787	+	62961	117135	16	51fda42441fffc2e6b834c09b93b72c31c0d6151f25583fef3949e56112b2b4b	1	5	1	1	0	true	false	0	0	true	0.00000000000000
9029	8787	-	62961	241	25	1e3e8e9a5e90f8701daed50a7675d61f8f0afa05cf6813c65a82872f653fc0dd	1	2125	17	17	1	false	false	0	0	true	NA
9041	472	+	54718	108964	23	dc3e7b075cd8fbc262865e7f29fd0ac305385ac4a2b8dc4eabfb62ff1e0afab3	1	625	1	1	0	true	false	0	0	true	0.00000000000000
9041	472	-	54718	8568	25	17469f53ff3cbca28097eb34a5cdfe45dace6287eb5c1873f03e694fc04d0da2	1	3125	1	1	0	true	true	0	0	true	0.00000000000000
9041	8568	+	62814	117060	14	8943d57d1b519facedbbb1f8eba9d2ad17ed5bfefcd33b63f27e87d43e7b8ef3	1	1	1	1	0	true	false	0	0	true	0.00000000000000
9041	8568	-	62814	472	18	759d5e84fa68d50ec25d0838537d6bda4e4957adac1772af411f2906c117c7e3	1	17	17	17	1	false	false	0	0	true	NA
9049	146	+	54440	108734	21	fa0951ad20b4ba196f56c86cc554a513f545f0f65dcc7a847990df1116bf7094	1	125	1	1	0	true	false	0	0	true	0.00000000000000
9049	146	-	54440	8902	18	5349775e5011f223732ed0cc0f060afb5cb33a59481974f02d64b7f27ea89c6a	1	25	1	1	0	true	true	0	0	true	0.00000000000000
9049	8902	+	63196	117490	18	5349775e5011f223732ed0cc0f060afb5cb33a59481974f02d64b7f27ea89c6a	1	25	1	1	0	true	false	0	0	true	0.00000000000000
9049	8902	-	63196	146	18	5349775e5011f223732ed0cc0f060afb5cb33a59481974f02d64b7f27ea89c6a	1	25	1	1	0	false	false	0	0	true	NA
