q	t	sign	n6	nOther	rawGcdBits	rawGcdSha256	qVal	qFreeGcd	primitiveGcd	factors	omega	rawWindow	m5Capable	rawLeaves	assignedLeaves	sizeCertified	thresholdRatio
17239	10396	-	113830	6842	23	25f50745953ae2b423583a41b1299d6c35b6889aa93f3086139566076d2bc9cd	1	275	11	11	1	false	false	0	0	true	NA
17239	11321	+	114755	218189	19	efb0086813879f9ff800199f6786aac85d97aae6a1bc12c16cbaa73032d503ee	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17239	11321	-	114755	5917	26	bffc5b1b3f9a7f552225ef0246bc3e71ecafa34700b1e026dfa96b320e65f388	1	3125	1	1	0	false	false	0	0	true	NA
17293	1983	+	105741	209499	19	3b402b3c2e1eb14af9ab85ce856089b0251045e011723c80b2c8c1f3f5493457	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17293	1983	-	105741	15309	19	3b402b3c2e1eb14af9ab85ce856089b0251045e011723c80b2c8c1f3f5493457	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17293	15309	+	119067	222825	27	e790473e0c98c09b0b727f5bc0cefafdc6a9a62e7028170a31ccdde49b3923b1	1	6875	11	11	1	true	false	0	0	true	0.123074826733847
17293	15309	-	119067	1983	25	95cbc5cd70c762a9056e82e64ffce92d97793f1464204bc7df2607b2655c17c0	1	1375	11	11	1	false	false	0	0	true	NA
17317	5573	+	109475	213377	17	81f39f244d2b7dd6e9e839a49d127a3479fbfa5ad1aba6d512d42f879ce81e5f	1	5	1	1	0	true	false	0	0	true	0.00000000000000
17317	5573	-	109475	11743	21	6bc6b791ba355f569aabd4b1dd834f44dc8e2932cfbafd2e7626568a3f6dea12	1	85	17	17	1	false	false	0	0	true	NA
17317	11743	+	115645	219547	17	81f39f244d2b7dd6e9e839a49d127a3479fbfa5ad1aba6d512d42f879ce81e5f	1	5	1	1	0	true	false	0	0	true	0.00000000000000
17317	11743	-	115645	5573	17	81f39f244d2b7dd6e9e839a49d127a3479fbfa5ad1aba6d512d42f879ce81e5f	1	5	1	1	0	false	false	0	0	true	NA
17321	6523	+	110449	214375	26	77a53d8c4a0fc8cd9c1406d5d05ac3892919be6fab7701ac0a87e0f114b32317	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
17321	6523	-	110449	10797	26	77a53d8c4a0fc8cd9c1406d5d05ac3892919be6fab7701ac0a87e0f114b32317	1	2125	17	17	1	false	false	0	0	true	NA
17321	10797	+	114723	218649	19	fea1bb2bdf89f48605df60ecefe5325020dcf650978e77b8cec07c601b69c6ea	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17321	10797	-	114723	6523	17	25dd9e8f5c58ae48d29a976fdc71c5d5c43fca3d1b32cbe57a97f7b124925b62	1	5	1	1	0	false	false	0	0	true	NA
17327	6424	+	110386	214348	30	5b682ffbd1f7ab2e8921b5e2dc32a17fe7ffda7cf0ced7a5700c482f4f674ce6	1	34375	11	11	1	true	false	0	0	true	0.124036915705379
17327	6424	-	110386	10902	22	2b64e1bbf9536d825ea5de619af6d09bef111a29314bd1af1d6dc55ebcb242d7	1	125	1	1	0	false	false	0	0	true	NA
17327	10902	+	114864	218826	19	3e81004162970be99a034341460d089a1422e8dbb18af401ca3062962dc65e89	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17327	10902	-	114864	6424	19	3e81004162970be99a034341460d089a1422e8dbb18af401ca3062962dc65e89	1	25	1	1	0	false	false	0	0	true	NA
17333	4856	+	108854	212852	24	0c4833219daa63e7d2b679fc7e00c134321cb8e7477f0e807bd6b5a95856dd9c	1	925	37	37	1	true	false	0	0	true	0.187057745680611
17333	4856	-	108854	12476	23	7bbae9407f8a7e8e3fddbc9303c7f1bcd8016e28f16dd64e0917e6965ae2d46d	1	475	19	19	1	false	false	0	0	true	NA
17333	12476	+	116474	220472	22	eb0619488824145eb82cc4247a5b9c3d4c5310c385ddf08ad11135c07bc6288c	1	125	1	1	0	true	false	0	0	true	0.00000000000000
17333	12476	-	116474	4856	30	20bc04daadb9ab806574a573ee6d0c2d8f617e63ebbf2290538a2783ec3bbb18	1	34375	11	11	1	false	false	0	0	true	NA
17341	4190	+	108236	212282	30	3a432e1d19b199f3e84aceb30372f95375ed491264c3531b6bfeccd059db5aee	1	34375	11	11	1	true	false	0	0	true	0.124288820885058
17341	4190	-	108236	13150	23	63a616a8808d1600b44ecd39236e546cf0e3a97b1c78aeeef523715c2d944157	1	275	11	11	1	false	false	0	0	true	NA
17341	13150	+	117196	221242	24	752077bf209a084222a982b4a5e3eb33654b6cf8b73b7f95382290902b0fb67c	1	925	37	37	1	true	false	0	0	true	0.185632706705011
17341	13150	-	117196	4190	19	3d78b08afe084deacd36c9bd2de416df00efff49c7c552dcf7e09b9600c9a33b	1	25	1	1	0	false	false	0	0	true	NA
17377	6177	+	110439	214701	22	be91783a782fb59ff03a2633c83b7793eef3fd5669a8abba7e3192ae0a479211	1	125	1	1	0	true	false	0	0	true	0.00000000000000
17377	6177	-	110439	11199	17	cfb807f22f93329d4f1dcfaadd978d9bd04526d37786db0e948ea758247235f8	1	5	1	1	0	false	false	0	0	true	NA
17377	11199	+	115461	219723	24	307c0110a4958a3fe8c0c2e84c7a298f6f83f74dbb977919c48de8f88d0d2dce	1	625	1	1	0	true	false	0	0	true	0.00000000000000
17377	11199	-	115461	6177	17	cfb807f22f93329d4f1dcfaadd978d9bd04526d37786db0e948ea758247235f8	1	5	1	1	0	false	false	0	0	true	NA
17389	8339	+	112673	217007	30	e2a7c8ec8d32d1df0f3337cc9ad14d1e32d16f5b6620d9cbe49ba5af7b230025	1	59375	19	19	1	true	false	0	0	true	0.151988487293525
17389	8339	-	112673	9049	19	3818451c0a84bd7d479e6f53c215959d27fb2829b7dd23bebbf4a0891f5a8703	1	25	1	1	0	false	false	0	0	true	NA
17389	9049	+	113383	217717	29	1ff2e7398ad576d8448b71cf4c06199e2c3300516424e29329fd3e0265293414	1	15625	1	1	0	true	false	0	0	true	0.00000000000000
17389	9049	-	113383	8339	26	c2dc13a72a7e3552bf8d45c9577d527c0782091a4962f436d8476d0770aa1724	1	3125	1	1	0	false	false	0	0	true	NA
17393	8523	+	112881	217239	19	a33635e397e4d4306a2b445b942ca1e47d267a60016d48116ece849b3ab2e8aa	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17393	8523	-	112881	8869	21	0877c0877162a453932678062805d78adb01bb51fea685d23c30ca930ff9a905	1	95	19	19	1	false	false	0	0	true	NA
17393	8869	+	113227	217585	24	8fff0ddf5ce10d2c25e28fbe1b2c44ab2186a8dff9ed908bf65d7f08b8e4ba75	1	625	1	1	0	true	false	0	0	true	0.00000000000000
17393	8869	-	113227	8523	24	8fff0ddf5ce10d2c25e28fbe1b2c44ab2186a8dff9ed908bf65d7f08b8e4ba75	1	625	1	1	0	false	false	0	0	true	NA
17419	4768	+	109282	213796	24	85320b704a085ef06d87a3deaf90382e2be1926eb73151fad292e867b20d6ecc	1	625	1	1	0	true	false	0	0	true	0.00000000000000
17419	4768	-	109282	12650	23	7ec5f574bfe3ae285d7ad0f982b0b8781d401ad284da620f9b13d62c5f997ed2	1	275	11	11	1	false	false	0	0	true	NA
17419	12650	+	117164	221678	19	b1397135512ba0579b1adbc4780345f41ed6b48508e60e82abae0c93d44fe2df	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17419	12650	-	117164	4768	22	b8cf32b00f059c5a6805aa98ddf6588ab38b80175f1642bd47244d4cd17bc3a7	1	125	1	1	0	false	false	0	0	true	NA
17449	7330	+	112024	216718	19	ebb07c77c6b213da84bf0fa98219014ca04126cf0474932c00c467d8811a662c	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17449	7330	-	112024	10118	23	84d26a3001142ebf2f4205d618bac3a8be3727616602d5296383c82831190976	1	425	17	17	1	false	false	0	0	true	NA
17449	10118	+	114812	219506	24	8c07ee22f7c187388c06e7da86b2c1177467a8cbc8a321c7d5b261b1652b7c67	1	625	1	1	0	true	false	0	0	true	0.00000000000000
17449	10118	-	114812	7330	30	07ca2646660f880903b2768ad3c5137af600b9690a2442bcb1222a29b473eaac	1	34375	11	11	1	false	false	0	0	true	NA
17467	733	+	105535	210337	26	61dcfa96513710f0d276c0a3a0403b071c444a22d9f104c46532d129f0fa587f	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
17467	733	-	105535	16733	26	61dcfa96513710f0d276c0a3a0403b071c444a22d9f104c46532d129f0fa587f	1	3125	1	1	0	true	true	0	0	true	0.00000000000000
17467	16733	+	121535	226337	17	6d310344b79715f0c28c54424ba40b87c65b623305f9c44eba3a5a90f687cbc2	1	5	1	1	0	true	false	0	0	true	0.00000000000000
17467	16733	-	121535	733	22	519f697b807c6ec6b894bd574866bed408d637aa949965f7dc2c719e7af4b5f2	1	125	1	1	0	false	false	0	0	true	NA
17471	239	+	105065	209891	24	8d94603fe74e49ded4155145bc7ccf263c0c2a04d79f21c32ab691aaab5c3c6d	1	625	1	1	0	true	false	0	0	true	0.00000000000000
17471	239	-	105065	17231	22	6f5dbb31fa55fb13c1242d25b6f81acf42d415dbaca0801b7e56af1382361b15	1	125	1	1	0	true	true	0	0	true	0.00000000000000
17471	17231	+	122057	226883	24	8d94603fe74e49ded4155145bc7ccf263c0c2a04d79f21c32ab691aaab5c3c6d	1	625	1	1	0	true	false	0	0	true	0.00000000000000
17471	17231	-	122057	239	17	122d321628c9675e9daa58e748af3c333cf65eb515537dff800199df677c5f4f	1	5	1	1	0	false	false	0	0	true	NA
17483	194	+	105092	209990	25	2110c3f15bf293dca4f2c23e8a05f9fdf5955fd45ea91d3616accd7e28c5606b	1	1375	11	11	1	true	false	0	0	true	0.124670411205285
17483	194	-	105092	17288	29	a489ec9c621e50735347f1f8906efddbceb60f79c7d38254faceb3eb44c00bdf	1	15625	1	1	0	true	true	0	0	true	0.00000000000000
17483	17288	+	122186	227084	26	1ffcc868917153e3de5d291f98c32e45f9f71d43902ef853cda885c4547729a8	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
17483	17288	-	122186	194	26	9e63c730fd79853427d21767bd474d2596fb16e17a0e2aab86aaf1a318904f6d	1	2375	19	19	1	false	false	0	0	true	NA
17491	4201	+	109147	214093	26	d44adec52921c6953378b1e231a67e7270de91fd3191521a0c23f9ab045db8fb	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
17491	4201	-	109147	13289	22	0bc036c87aad3bcb916cf029aa40a593232266924b42ed25ee9ad7da2c17c4eb	1	125	1	1	0	false	false	0	0	true	NA
17491	13289	+	118235	223181	17	9766a243c58810d9ef54baecb8ca1d18ae2226b450a8ead12b650bafdea26b25	1	5	1	1	0	true	false	0	0	true	0.00000000000000
17491	13289	-	118235	4201	17	9766a243c58810d9ef54baecb8ca1d18ae2226b450a8ead12b650bafdea26b25	1	5	1	1	0	false	false	0	0	true	NA
17497	7072	+	112054	217036	19	d04c9248ff89aad65daf9794cabd0b6a14cba8e9103bb957ec617421ce322f32	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17497	7072	-	112054	10424	23	61fa356359c380405746321dd17cfcf450629ee0ef916892bc4f8885dd025944	1	425	17	17	1	false	false	0	0	true	NA
17497	10424	+	115406	220388	24	da370496c86752e25702384f2268fda49fb94b9a595321cdf7437808737799ec	1	625	1	1	0	true	false	0	0	true	0.00000000000000
17497	10424	-	115406	7072	25	37692a893dad58381b841020affa58fe691e9bd874b5e98a399af610e77ad14e	1	1375	11	11	1	false	false	0	0	true	NA
17509	562	+	105616	210670	26	960c21d571190c9abc7429334ff0ba787564e0fa3dd70ecb9aa426393c14673f	1	2375	19	19	1	true	false	0	0	true	0.153007883650699
17509	562	-	105616	16946	23	2a1271179a4ba96db386ed2a2869361f79dd1a49f6109a63b2f539b2764998f0	1	475	19	19	1	true	true	0	0	true	0.153007883650699
17509	3640	+	108694	213748	26	310ab7269fb26c16888b4ed8eb10080b65aa3145baea34d0dd6f79b1334df1c2	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
17509	3640	-	108694	13868	30	a733308cd005ecc23c6a387f4f80d28136a0119d631b668f1225457ac0c0608d	1	31025	1241	17*73	2	false	false	0	0	true	NA
17509	13868	+	118922	223976	33	21ed3da6d37c3f0be0201985ad9ec8ea4ec71090af234bb78bdb7304aa0ad146	1	486875	779	19*41	2	true	false	0	0	true	0.341767478013224
17509	13868	-	118922	3640	23	2a1271179a4ba96db386ed2a2869361f79dd1a49f6109a63b2f539b2764998f0	1	475	19	19	1	false	false	0	0	true	NA
17509	16946	+	122000	227054	19	0947b816716c0fe9313d42a3b942078cd6459693fd535ac45552bd46ddfd52ff	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17509	16946	-	122000	562	15	e2eca64bd73ce8672efc022c65d7a599f8bbfc1e216a6fe9d08f82e20061d618	1	1	1	1	0	false	false	0	0	true	NA
17569	3971	+	109385	214799	17	b7e3a1fdd81f6acee85811f10f4c75154e7ff478356f22ae16f41c1f43f565ea	1	5	1	1	0	true	false	0	0	true	0.00000000000000
17569	3971	-	109385	13597	17	b7e3a1fdd81f6acee85811f10f4c75154e7ff478356f22ae16f41c1f43f565ea	1	5	1	1	0	false	false	0	0	true	NA
17569	7654	+	113068	218482	22	ab274cea55b192d0a8754f61d5f2e39a6812b86799c63438cdd58f4ef7719462	1	125	1	1	0	true	false	0	0	true	0.00000000000000
17569	7654	-	113068	9914	19	6ffe84923f2312242bc37810e1bcc5af9f8d1859697549b27a919244f12d32ae	1	25	1	1	0	false	false	0	0	true	NA
17569	9914	+	115328	220742	24	c0f15c5f70775652195c0cb6fa647adb8c9666e2912b02887df5d6f6841aeacf	1	775	31	31	1	true	false	0	0	true	0.176832439036528
17569	9914	-	115328	7654	22	ab274cea55b192d0a8754f61d5f2e39a6812b86799c63438cdd58f4ef7719462	1	125	1	1	0	false	false	0	0	true	NA
17569	13597	+	119011	224425	17	b7e3a1fdd81f6acee85811f10f4c75154e7ff478356f22ae16f41c1f43f565ea	1	5	1	1	0	true	false	0	0	true	0.00000000000000
17569	13597	-	119011	3971	30	7933067bf61bcacdbd4b7fca4d1d2fb0d14a8398e4ea1faf2347dd9111eb9dec	1	53125	17	17	1	false	false	0	0	true	NA
17573	3517	+	108955	214393	26	90f6557a17d664ea047905858971988504363e28660f3a4d0b53c06f2f133530	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
17573	3517	-	108955	14055	23	5e0852468d9a04d40a9b6b2b49b81efe0db292d5a5a778c2bbfcda2188704cb8	1	425	17	17	1	false	false	0	0	true	NA
17573	14055	+	119493	224931	37	4831ffa7e4f88acc60742d869c369d7202a39ee9a45412d53b1fbe1de11be438	1	6944375	11111	41*271	2	true	false	0	0	true	0.477948927299699
17573	14055	-	119493	3517	22	1d9798bfd8edb251afcbf05866ca6c138efa5ddb658818966596ed7cbbf2c854	1	125	1	1	0	false	false	0	0	true	NA
17579	7520	+	112994	218468	26	6f52677754b1da4e404325b5c547ff048c4691ab0e546ae0f48140c9415572e3	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
17579	7520	-	112994	10058	26	6f52677754b1da4e404325b5c547ff048c4691ab0e546ae0f48140c9415572e3	1	3125	1	1	0	false	false	0	0	true	NA
17579	10058	+	115532	221006	24	a080c8297f415ad104178cdc89937c5c8ca3b8610bc2b0e34bd28b136c9589c2	1	625	1	1	0	true	false	0	0	true	0.00000000000000
17579	10058	-	115532	7520	15	1441c0a6a5ac2652621ac2abc26b214975d149853a062c185065739d89a5b88b	1	1	1	1	0	false	false	0	0	true	NA
17581	6656	+	112142	217628	19	003877a24d65f01059a2e0d11d4358fc5fa387f4bd4b996740222943ae62b056	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17581	6656	-	112142	10924	19	003877a24d65f01059a2e0d11d4358fc5fa387f4bd4b996740222943ae62b056	1	25	1	1	0	false	false	0	0	true	NA
17581	10924	+	116410	221896	23	8cc803568bbb3e7580d0135511ccea898a34e966200beddd222a9fac5aea5faa	1	425	1	1	0	true	false	0	0	true	0.00000000000000
17581	10924	-	116410	6656	32	4801afddf8c6e8d89b3db86d5d1172561a034ecea18c7f798e357435acb0d246	1	130625	209	11*19	2	false	false	0	0	true	NA
17609	2665	+	108319	213973	29	00eddf30b5072b75da11dc6951a87792cba4ea40b00571be6a6ea9b51d080ad4	1	15625	1	1	0	true	false	0	0	true	0.00000000000000
17609	2665	-	108319	14943	28	d8b48fe693e5bd7a88a40589303a96d7c71714bb506c3e99220ae3b67dd27e0c	1	10625	17	17	1	false	false	0	0	true	NA
17609	14943	+	120597	226251	17	fdd34056c5054bc8e8e44746b302626b1219119374008b74ea2ca5c6a1867cd2	1	5	1	1	0	true	false	0	0	true	0.00000000000000
17609	14943	-	120597	2665	22	218783343c0195eac22b791f8fd4704339feeadc5abc033dd2ae67dbe2dcb599	1	125	1	1	0	false	false	0	0	true	NA
17623	1459	+	107197	212935	29	89b7e14bdd6f1c865d10a96868b2d8e3e00f71e335a5febcd3d21a10e9b00c02	1	23375	11	11	1	true	false	0	0	true	0.124412825771231
17623	1459	-	107197	16163	26	3699c0888f7f753f784aaed0673232e2abb54a823b93e9ae8f8632515d0359b0	1	2125	17	17	1	true	false	0	0	true	0.146998946178094
17623	7184	+	112922	218660	26	8a484a67d63919820a04b0eee20d66420fedac456d927230f718cb7592a42c27	1	2375	19	19	1	true	false	0	0	true	0.151947611105222
17623	7184	-	112922	10438	26	4cdfaef7f87453e8f468d91ed8592e2799db864008f7ae55512f6e8ea2bd5b7d	1	3125	1	1	0	false	false	0	0	true	NA
17623	10438	+	116176	221914	19	6f93f48e7b42ae2a649af31db675de1e6f4e5d42a0a74759dea98b1833299ed6	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17623	10438	-	116176	7184	23	9fd8471f0251170df39bc8fd69af5ab3954c571530b18b70ae68cb96d4fa2d73	1	275	11	11	1	false	false	0	0	true	NA
17623	16163	+	121901	227639	17	9be419e8e95a3e7aba6668630e599ed0924bcc560c025e7bd17ee7f9ea80f614	1	5	1	1	0	true	false	0	0	true	0.00000000000000
17623	16163	-	121901	1459	22	68fa4f4100f7c66afac29536900f8698273b6260deadd0e5e3787b0a4ac7d4e3	1	125	1	1	0	false	false	0	0	true	NA
17669	626	+	106640	212654	24	f1cd6cf57bf741ca4d2c0b6b79c335d9c9928005177b5e3d2a51322a62147dad	1	625	1	1	0	true	false	0	0	true	0.00000000000000
17669	626	-	106640	17042	24	f1cd6cf57bf741ca4d2c0b6b79c335d9c9928005177b5e3d2a51322a62147dad	1	625	1	1	0	true	true	0	0	true	0.00000000000000
17669	4332	+	110346	216360	22	e28b0123d128ddb99c2d03d97a568d634a6005108d6c1b66ec6430481d1c4b98	1	125	1	1	0	true	false	0	0	true	0.00000000000000
17669	4332	-	110346	13336	26	258a2fce22cf9e104ded20ad95d1464443197c970bf9c0809fd16fd83eb1a91c	1	3125	1	1	0	false	false	0	0	true	NA
17669	13336	+	119350	225364	15	17ac8bd98b6355dc98b7808b1d3aea41b6cc060e4ec38f57b1f951cf6551568a	1	1	1	1	0	true	false	0	0	true	0.00000000000000
17669	13336	-	119350	4332	22	e28b0123d128ddb99c2d03d97a568d634a6005108d6c1b66ec6430481d1c4b98	1	125	1	1	0	false	false	0	0	true	NA
17669	17042	+	123056	229070	19	efba36dc13af2e100dcb166c94d255d6fd562b22b71fc02c8afae75adb3be403	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17669	17042	-	123056	626	19	efba36dc13af2e100dcb166c94d255d6fd562b22b71fc02c8afae75adb3be403	1	25	1	1	0	false	false	0	0	true	NA
17707	1994	+	108236	214478	26	3f246e20de2bb059f6cd29c8179566e31786a39d1a3ceb8e27b0e13c0c3a54b6	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
17707	1994	-	108236	15712	19	e05926f178bd3d389e41b649d227831a4f13281b5692af6f30fa222a7a9fc5ae	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17707	15712	+	121954	228196	19	e05926f178bd3d389e41b649d227831a4f13281b5692af6f30fa222a7a9fc5ae	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17707	15712	-	121954	1994	19	e05926f178bd3d389e41b649d227831a4f13281b5692af6f30fa222a7a9fc5ae	1	25	1	1	0	false	false	0	0	true	NA
17713	4633	+	110911	217189	23	68f0df9470866eb888d206250025ebdd41bd9d90fd6f6359392f180aa5630f85	1	425	1	1	0	true	false	0	0	true	0.00000000000000
17713	4633	-	110911	13079	17	90a7672de2c5d818ddf80408f02256527842c912e759282861d815cfd0e80d5e	1	5	1	1	0	false	false	0	0	true	NA
17713	13079	+	119357	225635	19	31646f634ebe183a217bbcc5c5a7b140980a68bcf0adeae865ad268b766db914	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17713	13079	-	119357	4633	22	8592d140aa088ec9c6e2c87f50977d59cc57f31f395649e7bc2297c2d10eb1e2	1	125	1	1	0	false	false	0	0	true	NA
17729	8707	+	115081	221455	26	8792543bdd844c2f55c4bc3efb452b4c1520630b7285b80eb5ef25ad30f771d3	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
17729	8707	-	115081	9021	21	aa3b4a88e201bc28473e28d27f1974d982d4646c317c97b86e8a6985b18695e8	1	85	17	17	1	false	false	0	0	true	NA
17729	9021	+	115395	221769	17	0c930c15b62c868401a07c86abdc7aa04c90394aae8acd0c2bd2ee0c5cd9b2a4	1	5	1	1	0	true	false	0	0	true	0.00000000000000
17729	9021	-	115395	8707	27	365cc8cfdcc32ec61039e2ee7a86df999e6af2213239141017021720ed3c573a	1	6875	11	11	1	false	false	0	0	true	NA
17747	2605	+	109087	215569	30	fdb67a402a81c50e3e72e240644de248afa432056698abc265b2a59e00cc4fa8	1	59375	19	19	1	true	false	0	0	true	0.152481172603497
17747	2605	-	109087	15141	26	5b962b96d48788c2d03f00359c747f2d06a15e1da43c91c8c197ec5b1343015a	1	2125	17	17	1	false	false	0	0	true	NA
17747	3077	+	109559	216041	27	da97e11e59d6709ca87eebc40320b0d50c1513d77d845fd09b11c902309bab35	1	6875	11	11	1	true	false	0	0	true	0.124128426473359
17747	3077	-	109559	14669	24	dd59401b41615095d30658f728a336bc8a851c6142fed64eb5b38f2f35211e68	1	625	1	1	0	false	false	0	0	true	NA
17747	14669	+	121151	227633	26	5b962b96d48788c2d03f00359c747f2d06a15e1da43c91c8c197ec5b1343015a	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
17747	14669	-	121151	3077	17	ece09d55c87cc8f89c20b54927c849ca4d9d7f94c7304c2f7ce629839eba8ba6	1	5	1	1	0	false	false	0	0	true	NA
17747	15141	+	121623	228105	17	ece09d55c87cc8f89c20b54927c849ca4d9d7f94c7304c2f7ce629839eba8ba6	1	5	1	1	0	true	false	0	0	true	0.00000000000000
17747	15141	-	121623	2605	17	ece09d55c87cc8f89c20b54927c849ca4d9d7f94c7304c2f7ce629839eba8ba6	1	5	1	1	0	false	false	0	0	true	NA
17789	3693	+	110427	217161	22	a11c7b1e82aa235c903e891fc1daca5b42adabaa45e09b12d5042fa78e3e44e8	1	125	1	1	0	true	false	0	0	true	0.00000000000000
17789	3693	-	110427	14095	23	aa1b474ed8820072735d70d339e3964bc77445eb33965151d3214bba4f7c2421	1	275	11	11	1	false	false	0	0	true	NA
17789	14095	+	120829	227563	23	aa1b474ed8820072735d70d339e3964bc77445eb33965151d3214bba4f7c2421	1	275	11	11	1	true	false	0	0	true	0.122868911130243
17789	14095	-	120829	3693	32	fce3e6300aea2cd2d000b0c5abb41def10a40d47f1400f6ba7aafd050fe8dd5b	1	130625	209	11*19	2	false	false	0	0	true	NA
17807	1696	+	108538	215380	26	55b5be9fb9e369370c633561dc7a8a8aa9d28e8b0b0f98ba8a5dcd7037e3ebce	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
17807	1696	-	108538	16110	19	aab4768ae2c0aa47f1bd4e0953dee1d701e5526913aa36f4f20b06d7d0a8ecd7	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17807	16110	+	122952	229794	24	641576a8c19f9a131d4d07bffa87ce8036074a90288a20c43e958e931f5144c9	1	625	1	1	0	true	false	0	0	true	0.00000000000000
17807	16110	-	122952	1696	22	5ef2264c9f5259ba64c18ffc384ede9432e2d6721ca4d6015503dc70e738106c	1	125	1	1	0	false	false	0	0	true	NA
17827	7822	+	114784	221746	19	d9f2a44f4c1f6454a431fac46a5d9c4c002befe32e1e9ae98f8aa25723344562	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17827	7822	-	114784	10004	24	ffd8947b49c9629101ee681bab94e4843bf5aa090edf63bcba57ad4add5fe5f6	1	775	31	31	1	false	false	0	0	true	NA
17827	10004	+	116966	223928	24	bab1cea9ea1130eab8ef92c3dbb472f57afae87c0b874bb839d2c1cbaaf1298a	1	625	1	1	0	true	false	0	0	true	0.00000000000000
17827	10004	-	116966	7822	20	184791d27cc8fe8327130b0c4a5adffae16f0c1eecca4ff2b3a5956bc71775e5	1	31	31	31	1	false	false	0	0	true	NA
17851	5830	+	112936	220042	28	8126876cd87a6a3e6c70bff9f9dd180d5dd25b2ee38b4064bfc003fd08403794	1	8075	19	19	1	true	false	0	0	true	0.151947611105222
17851	5830	-	112936	12020	19	0e5dfae05c14bb8faf432e8190916ebfce4cc2f5d7ee44857cb526ce6e8125a4	1	25	1	1	0	false	false	0	0	true	NA
17851	12020	+	119126	226232	26	37a1d34ddd012190c98476142112946360212b2d9b22c1274ba27eca182b0117	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
17851	12020	-	119126	5830	28	f564ef51380d0b665d304c6a07f8fd98497008552be706fc3c3abd8fd90677f6	1	10625	17	17	1	false	false	0	0	true	NA
17863	3895	+	111073	218251	24	ede4d1a6ee71a6465c6df17aaff732048465d6b3e83e34b22470b8c28bcb8f21	1	625	1	1	0	true	false	0	0	true	0.00000000000000
17863	3895	-	111073	13967	24	ede4d1a6ee71a6465c6df17aaff732048465d6b3e83e34b22470b8c28bcb8f21	1	625	1	1	0	false	false	0	0	true	NA
17863	3992	+	111170	218348	23	85e896ffb6875900721ca3b7fbea5c7b482594a79c9f7554dec0d833f1483458	1	275	11	11	1	true	false	0	0	true	0.123944572686022
17863	3992	-	111170	13870	23	380bad755a275bbe19475eb7f65dc31446828247943f81081641bfe425064b37	1	379	379	379	1	false	false	0	0	true	NA
17863	13870	+	121048	228226	19	495632d74b927d33e167336bb8dd8d1a944af39a433f4bcf53b987e520bc204a	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17863	13870	-	121048	3992	24	ede4d1a6ee71a6465c6df17aaff732048465d6b3e83e34b22470b8c28bcb8f21	1	625	1	1	0	false	false	0	0	true	NA
17863	13967	+	121145	228323	26	1bfca95ccc298db46b7183642f1ccb68e94d3ce192015944a739d603429cb828	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
17863	13967	-	121145	3895	26	1bfca95ccc298db46b7183642f1ccb68e94d3ce192015944a739d603429cb828	1	2125	17	17	1	false	false	0	0	true	NA
17903	6226	+	113644	221062	24	84767454e9023204c6f09b134d46ef20541d0c1e7c5b246420f290deb37bba65	1	925	37	37	1	true	false	0	0	true	0.186210672942741
17903	6226	-	113644	11676	33	05dff539f4a0e05795bbab14d8074d0fa4c2b4a50b8fdf8edea900a4ddef7d2b	1	439375	703	19*37	2	false	false	0	0	true	NA
17903	6520	+	113938	221356	19	8b05aae650cb2d8e5d8031fbbaa1f3ffea98ef1f9fac15cc49b86e4c1b0dee27	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17903	6520	-	113938	11382	24	cf3ff34fc8f04e940b80d9758e493cf97c43d5969db2e8443a7bc0f2a1115d89	1	625	1	1	0	false	false	0	0	true	NA
