q,t,p,sign,type,x,y,h,zp_size,zq_size,selected,nearest_zero,linear_distance,cyclic_distance
5201593,3287574,5030593,+,P,717018,4721611,4004593,4,0,0,-1,-1,-1
5201593,3695611,5030593,+,P,308981,4313574,4004593,4,0,0,-1,-1,-1
5206819,85188,4713259,+,P,1666710,3418609,1751899,4,2,0,2025887,1940699,1940699
5206819,457249,4713259,+,P,1294649,3046548,1751899,4,2,0,2025887,1568638,1568638
5210189,2711437,4969313,+,P,812619,4336676,3524057,4,0,0,-1,-1,-1
5210189,2891420,4969313,+,P,632636,4156693,3524057,4,0,0,-1,-1,-1
5218883,339482,4612451,+,P,634376,1608235,973859,4,0,0,-1,-1,-1
5221849,675240,4863611,+,P,2038942,4753125,2714183,4,0,0,-1,-1,-1
5221849,2603697,4863611,+,P,110485,2824668,2714183,4,0,0,-1,-1,-1
5226647,1185424,4725431,+,P,532710,2250845,1718135,4,2,0,826986,358438,358438
5226733,940162,4877849,+,P,1844382,4628927,2784545,4,0,0,-1,-1,-1
5226733,2535623,4877849,+,P,248921,3033466,2784545,4,0,0,-1,-1,-1
5233639,229075,4689449,-,M+,315114,1195233,880119,4,0,0,-1,-1,-1
5242907,348033,4628279,+,P,592477,1532988,940511,6,2,0,416591,68558,68558
5245067,200836,4576277,-,M-,362700,467953,105253,4,2,0,845093,644257,644257
5254229,163782,4656241,+,P,904530,1972843,1068313,4,2,0,225407,61625,61625
5258303,300124,4868011,-,M+,90167,2226134,2135967,4,2,0,1848032,1547908,1547908
5258867,3562619,5092193,+,P,529529,4621678,4092149,6,2,0,2932754,629865,629865
5258867,3621634,5092193,+,P,470514,4562663,4092149,6,2,0,2932754,688880,688880
5260597,543722,4603297,-,M+,113577,115774,2197,8,0,0,-1,-1,-1
5261359,598548,4797497,+,P,1415776,3430101,2014325,4,0,0,-1,-1,-1
5261359,646929,4797497,+,P,1367395,3381720,2014325,4,0,0,-1,-1,-1
5269811,581116,4639387,+,P,275726,1132569,856843,4,0,0,-1,-1,-1
5283497,144211,4635341,+,P,602193,1348598,746405,6,0,0,-1,-1,-1
5286373,3061223,5080661,+,P,785165,4631554,3846389,6,0,0,-1,-1,-1
5286373,3397282,5080661,+,P,449106,4295495,3846389,6,0,0,-1,-1,-1
5293637,202807,4987819,-,M+,103010,2950103,2847093,6,0,0,-1,-1,-1
5307439,343289,4641787,+,P,304585,952460,647875,6,0,0,-1,-1,-1
5311217,3086835,5121979,+,P,899715,4886266,3986551,6,2,0,4433252,1346417,1346417
5311217,3750838,5121979,+,P,235712,4222263,3986551,6,2,0,4433252,682414,682414
5321851,324323,4675037,+,P,469829,1263982,794153,4,0,0,-1,-1,-1
5329967,4009018,5198287,+,P,399188,4807395,4408207,4,2,0,4448139,439121,439121
5329967,4017315,5198287,+,P,390891,4799098,4408207,4,2,0,4448139,430824,430824
5330513,105748,5155309,-,M+,69455,3998336,3928881,8,0,0,-1,-1,-1
5330879,304639,4737907,+,P,875435,2055510,1180075,6,0,0,-1,-1,-1
5333483,651102,4699733,+,P,246130,1143363,897233,4,0,0,-1,-1,-1
5333707,90722,4752277,+,P,1172974,2436671,1263697,4,2,0,694932,604210,604210
5340103,872656,4961563,+,P,1817666,4507989,2690323,4,2,0,812889,59767,59767
5340103,2236749,4961563,+,P,453573,3143896,2690323,4,2,0,812889,1423860,1423860
5350843,105518,4844311,+,P,1699600,3504719,1805119,4,2,0,23530,81988,81988
5350843,465527,4844311,+,P,1339591,3144710,1805119,4,2,0,23530,441997,441997
5360881,153832,5121527,-,M+,85521,3531570,3446049,4,2,0,912129,758297,758297
5365751,2985879,5172347,+,P,1026043,5037966,4011923,8,0,0,-1,-1,-1
5365751,3877542,5172347,+,P,134380,4146303,4011923,8,0,0,-1,-1,-1
5367577,2038251,5074787,+,P,1279795,4597842,3318047,4,0,0,-1,-1,-1
5367577,2841102,5074787,+,P,476944,3794991,3318047,4,0,0,-1,-1,-1
5374517,1045972,4811137,+,P,384884,1815741,1430857,6,0,0,-1,-1,-1
5376883,4748753,5319689,+,P,227771,5204296,4976525,8,0,0,-1,-1,-1
5376883,4861132,5319689,+,P,115392,5091917,4976525,8,0,0,-1,-1,-1
5379203,514525,4852451,+,P,1177413,2869352,1691939,4,2,0,959552,445027,445027
5390023,519293,4820441,+,P,883655,2286604,1402949,4,2,0,1374764,855471,855471
5397113,4180972,5285219,+,P,432882,5046737,4613855,4,2,0,5225205,1044233,1044233
5397113,4375373,5285219,+,P,238481,4852336,4613855,4,2,0,5225205,849832,849832
5405251,1120892,4997843,+,P,1432502,3985897,2553395,6,0,0,-1,-1,-1
5405251,1541449,4997843,+,P,1011945,3565340,2553395,6,0,0,-1,-1,-1
5411011,3635,4697383,+,P,411979,827594,415615,4,0,0,-1,-1,-1
5414657,2391481,5163607,+,P,1265825,4923132,3657307,4,0,0,-1,-1,-1
5414657,3416832,5163607,+,P,240474,3897781,3657307,4,0,0,-1,-1,-1
5429899,57485,4998667,+,P,2353789,4765064,2411275,6,2,0,1724471,1666986,1666986
5429899,2177672,4998667,+,P,233602,2644877,2411275,6,2,0,1724471,453201,453201
5450351,159210,4778029,-,M+,513111,584886,71775,4,0,0,-1,-1,-1
5459761,322800,4730647,-,M-,33162,406313,373151,6,0,0,-1,-1,-1
5460607,4548,4829729,+,P,1039912,2084373,1044461,4,0,0,-1,-1,-1
5465459,3533180,5302837,+,P,793924,5121029,4327105,4,2,0,4960375,1427195,1427195
5465459,4145297,5302837,+,P,181807,4508912,4327105,4,2,0,4960375,815078,815078
5467351,1283780,5071903,+,P,1415434,4114649,2699215,4,0,0,-1,-1,-1
5467351,1741961,5071903,+,P,957253,3656468,2699215,4,0,0,-1,-1,-1
5468083,282795,5024183,+,P,2077987,4438770,2360783,4,0,0,-1,-1,-1
5468083,1775370,5024183,+,P,585412,2946195,2360783,4,0,0,-1,-1,-1
5474333,630889,4786981,+,P,31979,694848,662869,6,0,0,-1,-1,-1
5477971,2370254,5217271,+,P,1282816,4935887,3653071,4,0,0,-1,-1,-1
5477971,3371687,5217271,+,P,281383,3934454,3653071,4,0,0,-1,-1,-1
5484397,1909700,5194907,+,P,1548266,5006233,3457967,4,4,0,2484657,574957,574957
5484397,3269293,5194907,+,P,188673,3646640,3457967,4,4,0,2999739,269554,269554
5484851,181356,5033341,-,M+,270153,2142924,1872771,6,0,0,-1,-1,-1
5486911,44537,4962619,+,P,1772329,3589196,1816867,6,0,0,-1,-1,-1
5486911,443444,4962619,+,P,1373422,3190289,1816867,6,0,0,-1,-1,-1
5498573,478752,4799623,-,M-,127170,220197,93027,4,0,0,-1,-1,-1
5505083,579106,4859201,-,M+,66775,404802,338027,4,0,0,-1,-1,-1
5507461,1478396,4997383,+,P,458518,2395433,1936915,4,2,0,2095312,616916,616916
5509429,1091669,5142259,+,P,1847569,4786808,2939239,6,2,0,1221902,130233,130233
5509429,2583788,5142259,+,P,355450,3294689,2939239,6,2,0,1221902,1361886,1361886
5516627,52273,5073511,-,M+,390842,2362541,1971699,4,0,0,-1,-1,-1
5528779,1118668,5093519,+,P,1363290,3845249,2481959,6,2,0,852517,266151,266151
5528779,1233689,5093519,+,P,1248269,3730228,2481959,6,2,0,852517,381172,381172
5539439,56570,5376619,-,M+,106249,4343128,4236879,6,0,0,-1,-1,-1
5547709,1755197,5048353,+,P,297019,2349236,2052217,4,2,0,331106,1424091,1424091
5552171,1794875,5225287,+,P,1469107,4733090,3263983,4,0,0,-1,-1,-1
5552171,2771786,5225287,+,P,492196,3756179,3263983,4,0,0,-1,-1,-1
5561849,630053,5118637,+,P,1829311,4288676,2459365,4,2,0,1322314,692261,692261
5561849,1629404,5118637,+,P,829960,3289325,2459365,4,2,0,1322314,307090,307090
5565047,564217,5096249,+,P,1719243,4002704,2283461,4,2,0,1946366,1382149,1382149
5565047,1189916,5096249,+,P,1093544,3377005,2283461,4,2,0,1946366,756450,756450
5582699,401633,5112949,-,M+,68116,1892815,1824699,4,0,0,-1,-1,-1
5596907,555343,5026817,+,P,1050933,2657210,1606277,6,2,0,2408158,1852815,1852815
5598091,1527275,5092193,+,P,529529,2586334,2056805,6,2,0,323126,1204149,1204149
5610433,2539539,5329981,+,P,1107729,4754998,3647269,6,4,0,2236184,303355,303355
5610433,3072286,5329981,+,P,574982,4222251,3647269,6,4,0,3374248,301962,301962
5641291,237639,4898059,+,P,201027,639694,438667,4,0,0,-1,-1,-1
5643641,135141,4973347,-,M+,535152,816441,281289,4,0,0,-1,-1,-1
5657051,62529,5052169,+,P,1360347,2783224,1422877,4,0,0,-1,-1,-1
5662733,334576,5028431,+,P,888042,2110661,1222619,6,4,0,633831,299255,299255
5667313,1262528,5254801,+,P,1517200,4296929,2779729,8,0,0,-1,-1,-1
5667313,1821857,5254801,+,P,957871,3737600,2779729,8,0,0,-1,-1,-1
5667973,1177999,5319689,+,P,2051985,5281970,3229985,8,2,0,679599,498400,498400
5667973,3192266,5319689,+,P,37718,3267703,3229985,8,2,0,4988373,1796107,1796107
5668309,60065,4936391,+,P,484817,1029700,544883,4,0,0,-1,-1,-1
5670619,121056,5416679,-,M+,132883,3771982,3639099,4,0,0,-1,-1,-1
5674693,3012295,5422973,+,P,900357,4813010,3912653,8,0,0,-1,-1,-1
5674693,3302690,5422973,+,P,609962,4522615,3912653,8,0,0,-1,-1,-1
5682763,413356,5248303,-,M+,21103,2228186,2207083,6,2,0,2335111,1921755,1921755
5684867,1289026,5295247,+,P,1668500,4626027,2957527,4,0,0,-1,-1,-1
5684867,2288307,5295247,+,P,669219,3626746,2957527,4,0,0,-1,-1,-1
5695531,300340,5111833,+,P,1309304,2918949,1609645,4,0,0,-1,-1,-1
5701909,503612,5132429,+,P,1211936,2927485,1715549,4,0,0,-1,-1,-1
5710919,1187842,5278001,+,P,1492650,4173143,2680493,4,2,0,2236221,1048379,1048379
5710919,1575635,5278001,+,P,1104857,3785350,2680493,4,2,0,2236221,660586,660586
5712757,1947555,5237839,+,P,440775,2829106,2388331,6,0,0,-1,-1,-1
5717681,921101,5241881,+,P,1465979,3853060,2387081,6,2,0,995237,74136,74136
5717681,998260,5241881,+,P,1388820,3775901,2387081,6,2,0,995237,3023,3023
5736833,1493863,5351257,+,P,1543937,4581738,3037801,4,2,0,1320500,173363,173363
5736833,2268282,5351257,+,P,769518,3807319,3037801,4,2,0,1320500,947782,947782
5742809,359228,5194907,-,M+,188673,1548266,1359593,4,0,0,-1,-1,-1
5753479,193076,5137973,-,M+,422429,1251860,829431,8,0,0,-1,-1,-1
5766311,2301441,5301991,+,P,214629,2730700,2516071,6,0,0,-1,-1,-1
5767409,4713654,5684641,+,P,474378,5662411,5188033,6,2,0,5147599,433945,433945
5767409,5165803,5684641,+,P,22229,5210262,5188033,6,2,0,5147599,18204,18204
5783891,368231,5101541,-,M+,314118,639209,325091,4,2,0,2088149,1719918,1719918
5785069,2757697,5495813,+,P,1002579,4762856,3760277,4,0,0,-1,-1,-1
5785069,3027320,5495813,+,P,732956,4493233,3760277,4,0,0,-1,-1,-1
5787149,571410,5203249,+,P,1128438,2828287,1699849,6,0,0,-1,-1,-1
5797993,3354448,5571689,+,P,859416,5073281,4213865,4,2,0,3056500,297948,297948
5797993,3715457,5571689,+,P,498407,4712272,4213865,4,2,0,3056500,658957,658957
5804069,773717,5122427,+,P,258857,1291432,1032575,4,0,0,-1,-1,-1
5805941,156262,5178889,-,M+,470789,1260314,789525,6,2,0,1671740,1515478,1515478
5812199,4152460,5649649,+,P,521888,5196237,4674349,6,2,0,4477478,325018,325018
5812199,4220937,5649649,+,P,453411,5127760,4674349,6,2,0,4477478,256541,256541
5822491,3900349,5633161,+,P,596831,5094012,4497181,6,0,0,-1,-1,-1
5822491,3958032,5633161,+,P,539148,5036329,4497181,6,0,0,-1,-1,-1
5823497,910049,5263493,+,P,993419,2896888,1903469,6,4,0,701247,208802,208802
5825399,788180,5110337,+,P,31784,851749,819965,4,0,0,-1,-1,-1
5825591,220007,5104289,+,P,556469,1332946,776477,4,0,0,-1,-1,-1
5827937,634562,5397493,+,P,2180266,4995095,2814829,6,4,0,241421,393141,393141
5827937,2412431,5397493,+,P,402397,3217226,2814829,6,4,0,2569511,157080,157080
5836189,545723,5313173,+,P,1629353,3804430,2175077,6,0,0,-1,-1,-1
5836189,666334,5313173,+,P,1508742,3683819,2175077,6,0,0,-1,-1,-1
5857307,2020366,5318683,+,P,66572,2153511,2086939,4,2,0,2761169,740803,740803
5861621,98815,5242487,+,P,1428867,2956550,1527683,6,2,0,96919,1896,1896
5867591,1939297,5494639,+,P,1317629,4574556,3256927,4,0,0,-1,-1,-1
5867591,2336844,5494639,+,P,920082,4177009,3256927,4,0,0,-1,-1,-1
5887577,27789,5156101,+,P,739455,1506700,767245,4,0,0,-1,-1,-1
5909837,1865047,5340949,+,P,62573,1990194,1927621,4,2,0,14039,1851008,1851008
5927723,801498,5315837,+,P,843022,2487543,1644521,4,0,0,-1,-1,-1
5934527,296163,5314667,+,P,1299343,2894850,1595507,4,0,0,-1,-1,-1
5935789,476670,5289743,+,P,936796,2350263,1413467,4,0,0,-1,-1,-1
5938181,2319392,5613109,+,P,1343284,5005961,3662677,4,2,0,417659,1901733,1901733
5938181,3055529,5613109,+,P,607147,4269824,3662677,4,2,0,5520521,2464992,2464992
5940007,222344,5376649,-,M+,341013,1774156,1433143,6,0,0,-1,-1,-1
5948143,328849,5155309,+,P,69455,467760,398305,8,0,0,-1,-1,-1
5952959,730662,5213777,+,P,48022,826707,778685,4,0,0,-1,-1,-1
5964527,339677,5562059,-,M+,62790,2807573,2744783,6,2,0,1901696,1562019,1562019
5971639,1105757,5284781,+,P,57875,1221508,1163633,6,0,0,-1,-1,-1
5976023,338270,5460797,+,P,2031170,4400611,2369441,4,2,0,1354528,1016258,1016258
5976023,1309255,5460797,+,P,1060185,3429626,2369441,4,2,0,1354528,45273,45273
5978279,24530,5295061,+,P,1171222,2366975,1195753,4,0,0,-1,-1,-1
5980967,326728,5252783,-,M+,401455,556950,155495,4,0,0,-1,-1,-1
5981137,530822,5204503,+,P,13876,558575,544699,6,2,0,400223,130599,130599
5987677,1043625,5601251,+,P,2239069,5521764,3282695,6,2,0,44576,999049,999049
5987677,3203208,5601251,+,P,79486,3362181,3282695,6,2,0,5943100,2739892,2739892
5995079,264265,5648449,-,M+,82364,3304403,3222039,4,0,0,-1,-1,-1
5998757,588273,5503859,+,P,1946197,4480668,2534471,6,0,0,-1,-1,-1
5998757,1511280,5503859,+,P,1023190,3557661,2534471,6,0,0,-1,-1,-1
6002861,1185396,5359633,+,P,314868,1815133,1500265,4,0,0,-1,-1,-1
6007517,1321257,5609431,+,P,1899657,5120572,3220915,4,0,0,-1,-1,-1
6007517,2732056,5609431,+,P,488858,3709773,3220915,4,0,0,-1,-1,-1
6022747,952921,5620003,+,P,2250617,5454156,3203539,6,0,0,-1,-1,-1
6022747,3037692,5620003,+,P,165846,3369385,3203539,6,0,0,-1,-1,-1
6028049,55448,5721389,-,M+,251211,3825980,3574769,4,0,0,-1,-1,-1
6028283,988519,5365267,+,P,398651,1785822,1387171,4,2,0,1943390,954871,954871
6042217,368960,5292379,-,M+,380877,424390,43513,4,0,0,-1,-1,-1
6044677,203389,5804431,-,M+,36856,4159565,4122709,6,0,0,-1,-1,-1
6047329,511761,5359877,+,P,723403,1958568,1235165,4,0,0,-1,-1,-1
6050731,2076087,5511739,+,P,201699,2479486,2277787,4,0,0,-1,-1,-1
6053251,160286,5434129,-,M+,458835,1559110,1100275,8,2,0,842241,681955,681955
6071311,175640,5357719,-,M+,537951,900526,362575,6,0,0,-1,-1,-1
6079159,1679360,5721389,+,P,1895408,5470177,3574769,4,2,0,1077988,601372,601372
6079159,3323557,5721389,+,P,251211,3825980,3574769,4,2,0,5001170,1677613,1677613
6083527,2242505,5738077,+,P,1422871,5088248,3665377,4,0,0,-1,-1,-1
6083527,3015548,5738077,+,P,649828,4315205,3665377,4,0,0,-1,-1,-1
6083927,334941,5401247,-,M+,347738,970225,622487,4,2,0,1340356,1005415,1005415
6090499,203772,5327821,+,P,547980,1299733,751753,4,0,0,-1,-1,-1
6096593,3918730,5895707,+,P,771660,5462051,4690391,4,2,0,5489514,1570784,1570784
6096593,4256735,5895707,+,P,433655,5124046,4690391,4,2,0,5489514,1232779,1232779
6099887,110146,5453359,-,M+,536381,1464044,927663,4,0,0,-1,-1,-1
6100781,322861,5338667,+,P,443121,1209104,765983,4,2,0,2574144,2251283,2251283
6113161,1715405,5566073,+,P,568139,2851684,2283545,4,2,0,1510283,205122,205122
6137801,3600610,5884951,+,P,767240,5135091,4367851,4,0,0,-1,-1,-1
6137801,3617991,5884951,+,P,749859,5117710,4367851,4,0,0,-1,-1,-1
6141491,95806,5841791,-,M+,203893,3947784,3743891,4,0,0,-1,-1,-1
6159547,583706,5430443,+,P,472112,1527931,1055819,4,2,0,665521,81815,81815
6159869,3168159,5891759,+,P,1114939,5398038,4283099,4,0,0,-1,-1,-1
6159869,3789378,5891759,+,P,493720,4776819,4283099,4,0,0,-1,-1,-1
6160639,488308,5433619,+,P,583190,1654689,1071499,4,0,0,-1,-1,-1
6168377,1260282,5579131,+,P,783372,2827027,2043655,6,2,0,290586,969696,969696
6172291,1184153,5694109,+,P,1640863,4465880,2825017,8,0,0,-1,-1,-1
6172291,1596788,5694109,+,P,1228228,4053245,2825017,8,0,0,-1,-1,-1
6175067,2045901,5610953,+,P,180367,2406636,2226269,6,0,0,-1,-1,-1
6182879,4904333,6071099,+,P,496085,5896504,5400419,4,0,0,-1,-1,-1
6182879,5225824,6071099,+,P,174594,5575013,5400419,4,0,0,-1,-1,-1
6193123,869964,5556743,+,P,868498,2606961,1738463,4,0,0,-1,-1,-1
6212203,1535180,5770321,+,P,1583848,4702877,3119029,6,2,0,784302,750878,750878
6212203,2051585,5770321,+,P,1067443,4186472,3119029,6,2,0,784302,1267283,1267283
6218749,363323,5575397,-,M+,280028,1351961,1071933,8,0,0,-1,-1,-1
6223601,2673671,5722603,+,P,42943,2759558,2716615,4,2,0,1767587,906084,906084
6226477,123416,5649649,-,M+,453411,2065264,1611853,6,0,0,-1,-1,-1
6235399,561926,5595257,-,M+,78215,1192478,1114263,4,2,0,808075,246149,246149
6245153,1584719,5616383,+,P,259043,2102806,1843763,4,0,0,-1,-1,-1
6245557,4675217,6101549,+,P,562283,5799784,5237501,8,0,0,-1,-1,-1
6245557,4935736,6101549,+,P,301764,5539265,5237501,8,0,0,-1,-1,-1
6278527,2137511,5745583,+,P,410407,2958326,2547919,6,0,0,-1,-1,-1
6279997,25358,5462239,-,M-,530332,792399,262067,8,2,0,1323132,1297774,1297774
6280289,11575,5544179,+,P,1115943,2243462,1127519,4,0,0,-1,-1,-1
6293137,498673,5666527,+,P,1408193,3315060,1906867,4,2,0,269909,228764,228764
6298231,5042848,6193651,+,P,523322,6089493,5566171,4,0,0,-1,-1,-1
6298231,5462013,6193651,+,P,104157,5670328,5566171,4,0,0,-1,-1,-1
6299771,1534145,5659469,+,P,283511,2101168,1817657,4,0,0,-1,-1,-1
6300601,13083,6164177,-,M+,123340,5332549,5209209,4,2,0,2290756,2277673,2277673
6301913,1872744,5737057,+,P,475176,2823097,2347921,6,0,0,-1,-1,-1
6315943,1571763,5875169,+,P,1658761,4889286,3230525,4,0,0,-1,-1,-1
6315943,2244642,5875169,+,P,985882,4216407,3230525,4,0,0,-1,-1,-1
6318409,48459,5685557,-,M+,584392,1839985,1255593,6,2,0,3039969,2991510,2991510
6322513,2511382,5810521,+,P,227186,2965755,2738569,6,0,0,-1,-1,-1
6323027,2726744,6009569,+,P,1402076,5530897,4128821,6,0,0,-1,-1,-1
6323027,3650149,6009569,+,P,478671,4607492,4128821,6,0,0,-1,-1,-1
6323441,512737,5627899,+,P,941909,2396556,1454647,10,0,0,-1,-1,-1
6324137,334171,5857531,-,M+,132434,2723723,2591289,4,0,0,-1,-1,-1
6340219,1831869,5790677,+,P,661555,3154980,2493425,4,0,0,-1,-1,-1
6344771,359114,5493883,+,P,29440,417995,388555,4,0,0,-1,-1,-1
6353351,13830,5606323,+,P,1110324,2234479,1124155,6,0,0,-1,-1,-1
6363923,821874,5901617,+,P,2305906,5433687,3127781,6,2,0,626044,195830,195830
6363923,2659851,5901617,+,P,467929,3595710,3127781,6,2,0,626044,2033807,2033807
6364637,2408051,6042791,+,P,1703663,5815378,4111715,4,0,0,-1,-1,-1
6364637,3884302,6042791,+,P,227412,4339127,4111715,4,0,0,-1,-1,-1
6369799,1074313,5861309,+,P,1736055,4546424,2810369,4,0,0,-1,-1,-1
6369799,1495484,5861309,+,P,1314884,4125253,2810369,4,0,0,-1,-1,-1
6387683,99629,5809633,-,M+,478420,2241703,1763283,6,0,0,-1,-1,-1
6392717,469644,5571233,-,M-,172684,351839,179155,4,0,0,-1,-1,-1
6400921,1392985,5721389,+,P,251211,1895408,1644197,4,4,0,422677,970308,970308
6402653,812506,5800981,+,P,1378442,3569391,2190949,4,0,0,-1,-1,-1
6406789,1058454,5667097,+,P,170490,1399435,1228945,8,0,0,-1,-1,-1
6424469,6279111,6410891,+,P,50311,6379734,6329423,8,0,0,-1,-1,-1
6424469,6298266,6410891,+,P,31156,6360579,6329423,8,0,0,-1,-1,-1
6429419,445874,5775983,-,M+,207561,1409492,1201931,4,2,0,3166759,2720885,2720885
6430793,731055,5952259,+,P,2349999,5431054,3081055,8,0,0,-1,-1,-1
6430793,2559850,5952259,+,P,521204,3602259,3081055,8,0,0,-1,-1,-1
6435991,54140,5630351,-,M-,742370,751499,9129,8,0,0,-1,-1,-1
6438199,2306701,6046093,+,P,1386755,5080212,3693457,8,0,0,-1,-1,-1
6438199,2727576,6046093,+,P,965880,4659337,3693457,8,0,0,-1,-1,-1
6442883,1635316,5827001,+,P,496392,2628101,2131709,8,0,0,-1,-1,-1
6443293,286082,5876021,-,M+,281189,2186306,1905117,6,2,0,1825711,1539629,1539629
6459907,115839,5843041,-,M+,501026,2026005,1524979,4,2,0,2320571,2204732,2204732
6461563,2927477,6109837,+,P,1072003,5071484,3999481,6,0,0,-1,-1,-1
6461563,2961128,6109837,+,P,1038352,5037833,3999481,6,0,0,-1,-1,-1
6462647,912246,5919751,+,P,1750128,4412503,2662375,6,0,0,-1,-1,-1
6462647,1155127,5919751,+,P,1507247,4169622,2662375,6,0,0,-1,-1,-1
6467789,2384359,5938297,+,P,376985,3138330,2761345,6,0,0,-1,-1,-1
6489361,333631,6070489,-,M+,85240,3223625,3138385,4,0,0,-1,-1,-1
6493309,2928641,6146369,+,P,1136087,5200816,4064729,4,0,0,-1,-1,-1
6493309,3119176,6146369,+,P,945552,5010281,4064729,4,0,0,-1,-1,-1
6495367,1058745,6072527,+,P,2476741,6012228,3535487,6,2,0,2926991,1868246,1868246
6495367,3475188,6072527,+,P,60298,3595785,3535487,6,2,0,3568375,93187,93187
6497347,1480042,6085741,+,P,2136062,5752167,3616105,6,4,0,2247027,766985,766985
6497347,3282531,6085741,+,P,333573,3949678,3616105,6,4,0,4250319,967788,967788
6508367,472598,5928047,+,P,1973528,4419655,2446127,4,2,0,742166,269568,269568
6508367,937735,5928047,+,P,1508391,3954518,2446127,4,2,0,742166,195569,195569
6513373,240665,5840347,+,P,1561525,3363716,1802191,4,6,0,1352708,1112043,1112043
6519683,3205885,6236911,+,P,1334393,5874672,4540279,4,0,0,-1,-1,-1
6519683,4178040,6236911,+,P,362238,4902517,4540279,4,0,0,-1,-1,-1
6524183,2045995,5938297,+,P,376985,2799966,2422981,6,0,0,-1,-1,-1
6540977,38109,5725693,-,M+,777174,795879,18705,6,0,0,-1,-1,-1
6544039,2418793,6155761,+,P,1407299,5233392,3826093,4,0,0,-1,-1,-1
6544039,2903724,6155761,+,P,922368,4748461,3826093,4,0,0,-1,-1,-1
6544277,1052496,6082751,+,P,2261098,5574693,3313595,4,2,0,260380,792116,792116
6544277,2805537,6082751,+,P,508057,3821652,3313595,4,2,0,260380,2545157,2545157
6544883,1228755,5881339,+,P,671319,2571394,1900075,4,2,0,648685,580070,580070
6555397,429356,5772317,-,M+,353723,644480,290757,6,2,0,709284,279928,279928
6556723,429919,5684641,+,P,22229,474378,452149,6,0,0,-1,-1,-1
6557099,2020256,6168691,+,P,1817986,5656229,3838243,4,6,0,1760758,259498,259498
6557099,3325781,6168691,+,P,512461,4350704,3838243,4,6,0,3449158,123377,123377
6579961,51852,5864513,+,P,1519972,3091797,1571825,6,2,0,1897196,1845344,1845344
6591743,52609,6025849,+,P,2577875,5208360,2630485,6,0,0,-1,-1,-1
6591743,1812996,6025849,+,P,817488,3447973,2630485,6,0,0,-1,-1,-1
6604733,590659,5925253,+,P,1257713,3106086,1848373,4,0,0,-1,-1,-1
6605377,201170,6149861,-,M+,254345,3215594,2961249,4,0,0,-1,-1,-1
6607957,1909714,6191197,+,P,1780922,5471559,3690637,4,0,0,-1,-1,-1
6607957,2970999,6191197,+,P,719637,4410274,3690637,4,0,0,-1,-1,-1
6608647,3973717,6358997,+,P,887379,5748476,4861097,4,0,0,-1,-1,-1
6608647,4250576,6358997,+,P,610520,5471617,4861097,4,0,0,-1,-1,-1
6610067,1747083,6127609,+,P,1485777,4718638,3232861,4,0,0,-1,-1,-1
6610067,1823890,6127609,+,P,1408970,4641831,3232861,4,0,0,-1,-1,-1
6615043,642350,5965877,-,M+,6815,1428530,1421715,4,0,0,-1,-1,-1
6616529,1862724,6229507,+,P,2044650,5952025,3907375,4,0,0,-1,-1,-1
6616529,3629893,6229507,+,P,277481,4184856,3907375,4,0,0,-1,-1,-1
6618727,152508,5884331,-,M+,581887,1325446,743559,4,0,0,-1,-1,-1
6628007,862342,6108191,+,P,2126952,5116247,2989295,4,0,0,-1,-1,-1
6628007,1997351,6108191,+,P,991943,3981238,2989295,4,0,0,-1,-1,-1
6628571,667021,5907331,+,P,912869,2492760,1579891,8,0,0,-1,-1,-1
6628729,2142694,6282929,+,P,2065434,6273563,4208129,8,0,0,-1,-1,-1
6628729,4198763,6282929,+,P,9365,4217494,4208129,8,0,0,-1,-1,-1
6629387,686353,5845783,+,P,457805,1601964,1144159,4,0,0,-1,-1,-1
6634949,1499412,5950019,+,P,341026,2181465,1840439,4,0,0,-1,-1,-1
6638339,417919,5876021,+,P,884193,2186306,1302113,6,0,0,-1,-1,-1
6643699,2201086,6017411,+,P,58596,2318279,2259683,6,0,0,-1,-1,-1
6644177,406934,6209527,-,M+,27715,3194692,3166977,4,0,0,-1,-1,-1
6652187,1386905,6025631,+,P,879389,3145684,2266295,4,0,0,-1,-1,-1
6652553,303739,5925253,+,P,1257713,2819166,1561453,4,2,0,378502,74763,74763
6655729,285100,6190259,-,M+,180369,3112338,2931969,10,2,0,38434,246666,246666
6662813,378471,5998351,-,M+,285990,1633107,1347117,4,0,0,-1,-1,-1
6662857,1669304,6011573,+,P,434564,2538433,2103869,4,0,0,-1,-1,-1
6678853,4110765,6480373,+,P,1178727,6468220,5289493,6,0,0,-1,-1,-1
6678853,5277340,6480373,+,P,12152,5301645,5289493,6,0,0,-1,-1,-1
6684449,332671,6060037,+,P,1980893,4294458,2313565,6,6,0,81733,250938,250938
6684449,547986,6060037,+,P,1765578,4079143,2313565,6,6,0,81733,466253,466253
6684449,2612408,6359231,+,P,1795514,6203437,4407923,4,6,0,3342195,729787,729787
6684449,4252129,6359231,+,P,155793,4563716,4407923,4,6,0,3342253,909876,909876
6690379,4317150,6469423,+,P,826536,5970223,5143687,4,2,0,4870145,552995,552995
6690379,4644487,6469423,+,P,499199,5642886,5143687,4,2,0,4870145,225658,225658
6697051,18042,6198911,-,M+,480097,3192028,2711931,4,2,0,500968,482926,482926
6697651,4104170,6459097,+,P,923602,5951375,5027773,6,0,0,-1,-1,-1
