X,rank_abs_C,p,q,r,zp,zq,zr,Hpqr,den,base_num,single_total_num,pair_total_num,primitive_num,lower_exact,C_exact,C_decimal,abs_C_decimal,total_excess_exact,scaled_reconstruction_error
256,173,283,463,499,2,2,6,0,65383471,1572864,352,395952,-1969168,1969168/65383471,-1969168/65383471,-0.030117214180935728,0.030117214180935728,-1572864/65383471,0
256,174,257,271,367,2,4,2,0,25560449,1048576,1064,-284382,-765258,765258/25560449,-765258/25560449,-0.029939145435199516,0.029939145435199516,-1048576/25560449,0
256,175,257,379,419,2,6,2,0,40811857,1572864,1620,-355188,-1219296,1219296/40811857,-1219296/40811857,-0.029876023529142523,0.029876023529142523,-1572864/40811857,0
256,176,271,431,433,4,2,2,0,50574833,1048576,-4264,463622,-1507934,1507934/50574833,-1507934/50574833,-0.029815896772214748,0.029815896772214748,-1048576/50574833,0
256,177,293,347,419,4,2,2,0,42600149,1048576,544,218516,-1267636,1267636/42600149,-1267636/42600149,-0.02975660953674129,0.02975660953674129,-1048576/42600149,0
256,178,293,331,443,4,2,2,0,42963469,1048576,-328,230180,-1278428,1278428/42963469,-1278428/42963469,-0.029756163311672995,0.029756163311672995,-1048576/42963469,0
256,179,271,307,431,4,2,2,0,35857907,1048576,-1680,15334,-1062230,1062230/35857907,-1062230/35857907,-0.029623312927885056,0.029623312927885056,-1048576/35857907,0
256,180,293,331,439,4,2,2,0,42575537,1048576,-2776,215108,-1260908,1260908/42575537,-1260908/42575537,-0.029615786173172638,0.029615786173172638,-1048576/42575537,0
256,181,379,433,443,6,2,2,0,72699401,1572864,-2256,579574,-2150182,2150182/72699401,-2150182/72699401,-0.029576337224566679,0.029576337224566679,-1572864/72699401,0
256,182,367,439,499,2,2,6,0,80395387,1572864,-1244,801070,-2372690,2372690/80395387,-2372690/80395387,-0.029512762964870112,0.029512762964870112,-1572864/80395387,0
256,183,283,293,331,2,4,2,0,27446189,1048576,1144,-239808,-809912,809912/27446189,-809912/27446189,-0.029509087764425145,0.029509087764425145,-1048576/27446189,0
256,184,271,419,443,4,2,2,0,50302207,1048576,-384,435890,-1484082,1484082/50302207,-1484082/50302207,-0.029503317816651664,0.029503317816651664,-1048576/50302207,0
256,185,271,283,433,4,2,2,0,33208069,1048576,-1960,-67750,-978866,978866/33208069,-978866/33208069,-0.029476751569023782,0.029476751569023782,-1048576/33208069,0
256,186,271,419,439,4,2,2,0,49848011,1048576,-2832,418706,-1464450,1464450/49848011,-1464450/49848011,-0.029378303579655363,0.029378303579655363,-1048576/49848011,0
256,187,307,379,431,2,6,2,0,50148143,1572864,372,-101806,-1471430,1471430/50148143,-1471430/50148143,-0.029341664755163515,0.029341664755163515,-1572864/50148143,0
256,188,271,347,443,4,2,2,0,41658391,1048576,-232,173372,-1221716,1221716/41658391,-1221716/41658391,-0.02932700881318244,0.02932700881318244,-1048576/41658391,0
256,189,271,367,503,4,2,2,0,50026871,1048576,2768,410618,-1461962,1461962/50026871,-1461962/50026871,-0.029223534687987981,0.029223534687987981,-1048576/50026871,0
256,190,293,331,431,4,2,2,0,41799673,1048576,-1160,171940,-1219356,1219356/41799673,-1219356/41799673,-0.029171424379324691,0.029171424379324691,-1048576/41799673,0
256,191,271,331,463,4,2,2,0,41531563,1048576,-1744,163980,-1210812,1210812/41531563,-1210812/41531563,-0.029154019558570429,0.029154019558570429,-1048576/41531563,0
256,192,271,419,431,4,2,2,0,48939619,1048576,-1216,371314,-1418674,1418674/48939619,-1418674/48939619,-0.028988251829259234,0.028988251829259234,-1048576/48939619,0
256,193,283,307,347,2,2,2,0,30147707,524288,1404,347756,-873448,873448/30147707,-873448/30147707,-0.028972286350003335,0.028972286350003335,-524288/30147707,0
256,194,283,439,499,2,2,6,0,61994263,1572864,-2132,223608,-1794340,1794340/61994263,-1794340/61994263,-0.028943645962853048,0.028943645962853048,-1572864/61994263,0
256,195,379,431,433,6,2,2,0,70730117,1572864,-3504,474238,-2043598,2043598/70730117,-2043598/70730117,-0.028892897208129882,0.028892897208129882,-1572864/70730117,0
256,196,257,367,499,2,2,6,0,47065181,1572864,1732,-219982,-1354614,1354614/47065181,-1354614/47065181,-0.028781659205772522,0.028781659205772522,-1572864/47065181,0
256,197,271,347,431,4,2,2,0,40529947,1048576,-1064,115708,-1163220,1163220/40529947,-1163220/40529947,-0.028700259588298992,0.028700259588298992,-1048576/40529947,0
256,198,271,331,367,4,2,2,0,32920267,1048576,1112,-105154,-944534,944534/32920267,-944534/32920267,-0.028691565593924252,0.028691565593924252,-1048576/32920267,0
256,199,283,331,379,2,2,6,0,35502067,1572864,3672,-558490,-1018046,1018046/35502067,-1018046/35502067,-0.028675682460967696,0.028675682460967696,-1572864/35502067,0
256,200,257,271,439,2,4,2,0,30575033,1048576,-3448,-170144,-874984,874984/30575033,-874984/30575033,-0.028617597894334244,0.028617597894334244,-1048576/30575033,0
256,201,293,367,463,4,2,2,0,49786853,1048576,1360,371502,-1421438,1421438/49786853,-1421438/49786853,-0.028550468936046229,0.028550468936046229,-1048576/49786853,0
256,202,293,331,419,4,2,2,0,40635877,1048576,-176,110068,-1158468,1158468/40635877,-1158468/40635877,-0.028508502474303681,0.028508502474303681,-1048576/40635877,0
256,203,331,347,499,2,2,6,0,57313643,1572864,-836,60552,-1632580,1632580/57313643,-1632580/57313643,-0.028485015339192451,0.028485015339192451,-1572864/57313643,0
256,204,367,379,503,2,6,2,0,69963779,1572864,7044,398558,-1978466,1978466/69963779,-1978466/69963779,-0.028278432472894296,0.028278432472894296,-1572864/69963779,0
256,205,271,283,419,4,2,2,0,32134367,1048576,1088,-143482,-906182,906182/32134367,-906182/32134367,-0.028199777515455649,0.028199777515455649,-1048576/32134367,0
256,206,257,463,499,2,2,6,0,59376509,1572864,-2552,101616,-1671928,1671928/59376509,-1671928/59376509,-0.028158071738437838,0.028158071738437838,-1572864/59376509,0
256,207,257,307,379,2,2,6,0,29902721,1572864,924,-735186,-838602,838602/29902721,-838602/29902721,-0.028044337503600424,0.028044337503600424,-1572864/29902721,0
256,208,271,331,443,4,2,2,0,39737543,1048576,-952,66076,-1113700,1113700/39737543,-1113700/39737543,-0.02802639307618994,0.02802639307618994,-1048576/39737543,0
256,209,257,271,431,2,4,2,0,30017857,1048576,-1832,-207168,-839576,839576/30017857,-839576/30017857,-0.027969218455534652,0.027969218455534652,-1048576/30017857,0
256,210,347,367,379,2,2,6,0,48265271,1572864,5640,-232598,-1345906,1345906/48265271,-1345906/48265271,-0.027885599150577648,0.027885599150577648,-1572864/48265271,0
256,211,271,331,439,4,2,2,0,39378739,1048576,-3400,51708,-1096884,1096884/39378739,-1096884/39378739,-0.027854726379125547,0.027854726379125547,-1048576/39378739,0
256,212,283,379,443,2,6,2,0,47514851,1572864,4296,-256702,-1320458,1320458/47514851,-1320458/47514851,-0.027790427039327135,0.027790427039327135,-1572864/47514851,0
256,213,307,379,503,2,6,2,0,58525559,1572864,3480,48832,-1625176,1625176/58525559,-1625176/58525559,-0.027768654033701753,0.027768654033701753,-1572864/58525559,0
256,214,283,419,499,2,2,6,0,59169923,1572864,1768,68048,-1642680,1642680/59169923,-1642680/59169923,-0.027762077702889694,0.027762077702889694,-1572864/59169923,0
256,215,293,367,439,4,2,2,0,47206109,1048576,-296,248094,-1296374,1296374/47206109,-1296374/47206109,-0.027461996497105914,0.027461996497105914,-1048576/47206109,0
256,216,347,443,499,2,2,6,0,76706779,1572864,-212,530662,-2103314,2103314/76706779,-2103314/76706779,-0.027420184075256242,0.027420184075256242,-1572864/76706779,0
256,217,293,433,463,4,2,2,0,58740347,1048576,-3600,565528,-1610504,1610504/58740347,-1610504/58740347,-0.027417338886336507,0.027417338886336507,-1048576/58740347,0
256,218,271,367,463,4,2,2,0,46048591,1048576,736,210522,-1259834,1259834/46048591,-1259834/46048591,-0.027358795842417849,0.027358795842417849,-1048576/46048591,0
256,219,271,331,431,4,2,2,0,38661131,1048576,-1784,9948,-1056740,1056740/38661131,-1056740/38661131,-0.027333395911257743,0.027333395911257743,-1048576/38661131,0
256,220,347,379,433,2,6,2,0,56945129,1572864,-1800,-20968,-1550096,1550096/56945129,-1550096/56945129,-0.027220870814077883,0.027220870814077883,-1572864/56945129,0
256,221,293,367,433,4,2,2,0,46560923,1048576,-744,217310,-1265142,1265142/46560923,-1265142/46560923,-0.027171755164733309,0.027171755164733309,-1048576/46560923,0
256,222,283,293,463,2,4,2,0,38391497,1048576,768,-18732,-1030612,1030612/38391497,-1030612/38391497,-0.026844798471911631,0.026844798471911631,-1048576/38391497,0
256,223,283,379,431,2,6,2,0,46227767,1572864,3048,-340438,-1235474,1235474/46227767,-1235474/46227767,-0.026725798803995875,0.026725798803995875,-1572864/46227767,0
256,224,257,439,499,2,2,6,0,56298677,1572864,-5036,-63240,-1504588,1504588/56298677,-1504588/56298677,-0.026725104037524719,0.026725104037524719,-1572864/56298677,0
256,225,293,433,443,4,2,2,0,56202967,1048576,-2808,447784,-1493552,1493552/56202967,-1493552/56202967,-0.026574255412530088,0.026574255412530088,-1048576/56202967,0
256,226,293,433,439,4,2,2,0,55695491,1048576,-5256,429448,-1472768,1472768/55695491,-1472768/55695491,-0.02644321781811745,0.02644321781811745,-1048576/55695491,0
256,227,257,307,499,2,2,6,0,39370601,1572864,-1832,-530286,-1040746,1040746/39370601,-1040746/39370601,-0.026434597734487211,0.026434597734487211,-1572864/39370601,0
256,228,293,331,503,4,2,2,0,48782449,1048576,912,232462,-1281950,1281950/48782449,-1281950/48782449,-0.026278918469222406,0.026278918469222406,-1048576/48782449,0
256,229,293,307,331,4,2,2,0,29773781,1048576,-640,-268206,-779730,779730/29773781,-779730/29773781,-0.026188477707953853,0.026188477707953853,-1048576/29773781,0
256,230,271,367,439,4,2,2,0,43661623,1048576,-920,91338,-1138994,1138994/43661623,-1138994/43661623,-0.026086845191256404,0.026086845191256404,-1048576/43661623,0
256,231,293,431,433,4,2,2,0,54680539,1048576,-3640,379752,-1424688,1424688/54680539,-1424688/54680539,-0.026054754142054087,0.026054754142054087,-1048576/54680539,0
256,232,257,283,347,2,2,2,0,25237657,524288,1328,130608,-656224,656224/25237657,-656224/25237657,-0.026001779800716048,0.026001779800716048,-524288/25237657,0
256,233,331,379,463,2,6,2,0,58082887,1572864,276,-70960,-1502180,1502180/58082887,-1502180/58082887,-0.025862695151499613,0.025862695151499613,-1572864/58082887,0
256,234,293,419,439,4,2,2,0,53894713,1048576,-2208,341368,-1387736,1387736/53894713,-1387736/53894713,-0.025749019203423533,0.025749019203423533,-1048576/53894713,0
256,235,271,283,331,4,2,2,0,25385383,1048576,520,-400656,-648440,648440/25385383,-648440/25385383,-0.025543833630558184,0.025543833630558184,-1048576/25385383,0
256,236,283,293,443,2,4,2,0,36733117,1048576,1560,-112476,-937660,937660/36733117,-937660/36733117,-0.0255262846330193,0.0255262846330193,-1048576/36733117,0
256,237,293,419,431,4,2,2,0,52912577,1048576,-592,292568,-1340552,1340552/52912577,-1340552/52912577,-0.025335224175530139,0.025335224175530139,-1048576/52912577,0
256,238,283,293,439,2,4,2,0,36401441,1048576,-888,-126012,-921676,921676/36401441,-921676/36401441,-0.025319766874064134,0.025319766874064134,-1048576/36401441,0
256,239,257,419,499,2,2,6,0,53733817,1572864,-1136,-212560,-1359168,1359168/53733817,-1359168/53733817,-0.025294462144760721,0.025294462144760721,-1572864/53733817,0
256,240,257,331,503,2,2,2,0,42788701,524288,852,547566,-1072706,1072706/42788701,-1072706/42788701,-0.025069842620368401,0.025069842620368401,-524288/42788701,0
256,241,283,293,433,2,4,2,0,35903927,1048576,-1336,-152764,-894476,894476/35903927,-894476/35903927,-0.024913040849264205,0.024913040849264205,-1048576/35903927,0
256,242,379,433,439,6,2,2,0,72042973,1572864,-5928,218212,-1785148,1785148/72042973,-1785148/72042973,-0.024778932984900554,0.024778932984900554,-1572864/72042973,0
256,243,257,379,443,2,6,2,0,43149529,1572864,1392,-507358,-1066898,1066898/43149529,-1066898/43149529,-0.024725600133433671,0.024725600133433671,-1572864/43149529,0
256,244,283,293,431,2,4,2,0,35738089,1048576,728,-166108,-883196,883196/35738089,-883196/35738089,-0.02471301697189237,0.02471301697189237,-1048576/35738089,0
256,245,367,379,439,2,6,2,0,61061827,1572864,1512,-66282,-1508094,1508094/61061827,-1508094/61061827,-0.024697819801559492,0.024697819801559492,-1572864/61061827,0
256,246,293,367,503,4,2,2,0,54088093,1048576,3392,283880,-1335848,1335848/54088093,-1335848/54088093,-0.024697635392691698,0.024697635392691698,-1048576/54088093,0
256,247,271,283,463,4,2,2,0,35508859,1048576,144,-173684,-875036,3092/125473,-3092/125473,-0.024642751827086307,0.024642751827086307,-1048576/35508859,0
256,248,293,307,463,4,2,2,0,41647313,1048576,-1016,-21786,-1025774,1025774/41647313,-1025774/41647313,-0.024630016347033001,0.024630016347033001,-1048576/41647313,0
256,249,293,443,503,4,2,2,0,65288897,1048576,1328,556914,-1606818,1606818/65288897,-1606818/65288897,-0.024610892109266296,0.024610892109266296,-1048576/65288897,0
256,250,257,283,331,2,2,2,0,24073961,524288,968,62276,-587532,587532/24073961,-587532/24073961,-0.024405290014385253,0.024405290014385253,-524288/24073961,0
256,251,331,463,499,2,2,6,0,76473247,1572864,-2480,295052,-1865436,1865436/76473247,-1865436/76473247,-0.024393314958890133,0.024393314958890133,-1572864/76473247,0
256,252,367,379,433,2,6,2,0,60227269,1572864,840,-109554,-1464150,1464150/60227269,-1464150/60227269,-0.024310416598833328,0.024310416598833328,-1572864/60227269,0
256,253,331,367,499,2,2,6,0,60617023,1572864,1804,-111794,-1462874,1462874/60617023,-1462874/60617023,-0.024133055824928914,0.024133055824928914,-1572864/60617023,0
256,254,283,293,419,2,4,2,0,34743061,1048576,1712,-223372,-826916,826916/34743061,-826916/34743061,-0.023800896530101364,0.023800896530101364,-1048576/34743061,0
256,255,293,307,367,4,2,2,0,33012017,1048576,1840,-273236,-777180,777180/33012017,-777180/33012017,-0.023542336113543137,0.023542336113543137,-1048576/33012017,0
256,256,307,379,439,2,6,2,0,51078967,1572864,-2052,-369928,-1200884,1200884/51078967,-1200884/51078967,-0.023510342329358384,0.023510342329358384,-1572864/51078967,0
256,257,257,379,431,2,6,2,0,41980693,1572864,144,-587350,-985658,985658/41980693,-985658/41980693,-0.023478840618471924,0.023478840618471924,-1572864/41980693,0
256,258,293,307,443,4,2,2,0,39848293,1048576,-224,-119370,-928982,3026/129799,-3026/129799,-0.023312968512854491,0.023312968512854491,-1048576/39848293,0
256,259,307,367,379,2,2,6,0,42701551,1572864,4716,-588830,-988750,988750/42701551,-988750/42701551,-0.023154896645323258,0.023154896645323258,-1572864/42701551,0
256,260,331,439,499,2,2,6,0,72509191,1572864,-4964,108884,-1676784,1676784/72509191,-1676784/72509191,-0.023125123544682769,0.023125123544682769,-1572864/72509191,0
256,261,271,283,443,4,2,2,0,33974999,1048576,936,-263908,-785604,785604/33974999,-785604/33974999,-0.023123002888094272,0.023123002888094272,-1048576/33974999,0
256,262,293,307,439,4,2,2,0,39488489,1048576,-2672,-133674,-912230,912230/39488489,-912230/39488489,-0.023101162467877665,0.023101162467877665,-1048576/39488489,0
256,263,307,463,499,2,2,6,0,70928359,1572864,-2324,65588,-1636128,1636128/70928359,-1636128/70928359,-0.023067331925725222,0.023067331925725222,-1572864/70928359,0
256,264,307,379,433,2,6,2,0,50380849,1572864,-2724,-408880,-1161260,1161260/50380849,-1161260/50380849,-0.02304963141847808,0.02304963141847808,-1572864/50380849,0
256,265,271,283,439,4,2,2,0,33668227,1048576,-1512,-276740,-770324,770324/33668227,-770324/33668227,-0.022879850489305541,0.022879850489305541,-1048576/33668227,0
256,266,293,307,433,4,2,2,0,38948783,1048576,-3120,-161578,-883878,883878/38948783,-883878/38948783,-0.022693340636599609,0.022693340636599609,-1048576/38948783,0
256,267,283,307,367,2,2,2,0,31885327,524288,2284,191458,-718030,718030/31885327,-718030/31885327,-0.022519135525879978,0.022519135525879978,-524288/31885327,0
256,268,293,307,431,4,2,2,0,38768881,1048576,-1056,-175306,-872214,872214/38768881,-872214/38768881,-0.022497786304433186,0.022497786304433186,-1048576/38768881,0
256,269,419,443,499,2,2,6,0,92622883,1572864,-440,508682,-2081106,2081106/92622883,-2081106/92622883,-0.022468594504880614,0.022468594504880614,-1572864/92622883,0
256,270,307,367,499,2,2,6,0,56221831,1572864,1960,-313610,-1261214,1261214/56221831,-1261214/56221831,-0.022432816177758424,0.022432816177758424,-1572864/56221831,0
256,271,293,433,499,4,2,6,0,63307631,3145728,-13792,-1712068,-1419868,1419868/63307631,-1419868/63307631,-0.02242807032220176,0.02242807032220176,-3145728/63307631,0
256,272,271,283,431,4,2,2,0,33054683,1048576,104,-315428,-733252,733252/33054683,-733252/33054683,-0.0221829990019871,0.0221829990019871,-1048576/33054683,0
256,273,293,431,499,4,2,6,0,63015217,3145728,-7600,-1746500,-1391628,1391628/63015217,-1391628/63015217,-0.02208399917118432,0.02208399917118432,-3145728/63015217,0
256,274,283,443,499,2,2,6,0,62559131,1572864,1540,-196298,-1378106,1378106/62559131,-1378106/62559131,-0.022028854588788966,0.022028854588788966,-1572864/62559131,0
256,275,331,419,499,2,2,6,0,69205811,1572864,-1064,-58196,-1513604,1513604/69205811,-1513604/69205811,-0.021871053573810442,0.021871053573810442,-1572864/69205811,0
256,276,257,307,347,2,2,2,0,27377953,524288,436,73906,-598630,598630/27377953,-598630/27377953,-0.021865403889034362,0.021865403889034362,-524288/27377953,0
256,277,307,439,499,2,2,6,0,67251727,1572864,-4808,-113668,-1454388,1454388/67251727,-1454388/67251727,-0.021626031997661561,0.021626031997661561,-1572864/67251727,0
256,278,293,307,419,4,2,2,0,37689469,1048576,-72,-234874,-813630,813630/37689469,-813630/37689469,-0.021587727861063791,0.021587727861063791,-1048576/37689469,0
256,279,379,433,463,6,2,2,0,75981541,1572864,-3444,59762,-1629182,1629182/75981541,-1629182/75981541,-0.021441813084575372,0.021441813084575372,-1572864/75981541,0
256,280,347,433,499,2,2,6,0,74975249,1572864,-4556,35636,-1603944,1603944/74975249,-1603944/74975249,-0.021392979968629381,0.021392979968629381,-1572864/74975249,0
256,281,347,431,499,2,2,6,0,74628943,1572864,-1460,17124,-1588528,1588528/74628943,-1588528/74628943,-0.021285682687479573,0.021285682687479573,-1572864/74628943,0
256,282,283,331,499,2,2,6,0,46742827,1572864,916,-580392,-993388,993388/46742827,-993388/46742827,-0.021252201968871075,0.021252201968871075,-1572864/46742827,0
256,283,257,331,347,2,2,2,0,29518249,524288,384,101406,-626078,626078/29518249,-626078/29518249,-0.021209862414264476,0.021209862414264476,-524288/29518249,0
256,284,347,439,499,2,2,6,0,76014167,1572864,-3884,33498,-1602478,1602478/76014167,-1602478/76014167,-0.021081307120026718,0.021081307120026718,-1572864/76014167,0
256,285,367,379,463,2,6,2,0,64400059,1572864,3996,-243740,-1333120,1333120/64400059,-1333120/64400059,-0.020700602153175048,0.020700602153175048,-1572864/64400059,0
256,286,257,307,503,2,2,2,0,39686197,524288,904,292032,-817224,817224/39686197,-817224/39686197,-0.020592146937132828,0.020592146937132828,-524288/39686197,0
256,287,283,379,439,2,6,2,0,47085823,1572864,624,-610864,-962624,962624/47085823,-962624/47085823,-0.020444030467514605,0.020444030467514605,-1572864/47085823,0
256,288,293,307,503,4,2,2,0,45245353,1048576,1016,-128608,-920984,920984/45245353,-920984/45245353,-0.020355327982522316,0.020355327982522316,-1048576/45245353,0
256,289,307,419,499,2,2,6,0,64187867,1572864,-908,-274988,-1296968,1296968/64187867,-1296968/64187867,-0.020205812416231247,0.020205812416231247,-1572864/64187867,0
256,290,379,433,499,6,2,6,0,81889393,4718592,-14820,-3055860,-1647912,1647912/81889393,-1647912/81889393,-0.02012363188477902,0.02012363188477902,-4718592/81889393,0
256,291,257,283,367,2,2,2,0,26692277,524288,2208,5010,-531506,531506/26692277,-531506/26692277,-0.019912351426594293,0.019912351426594293,-524288/26692277,0
256,292,283,379,433,2,6,2,0,46442281,1572864,-48,-648088,-924728,924728/46442281,-924728/46442281,-0.01991133898009876,0.01991133898009876,-1572864/46442281,0
256,293,433,463,499,2,2,6,0,100039021,1572864,-6200,412120,-1978784,1978784/100039021,-1978784/100039021,-0.019780121598750953,0.019780121598750953,-1572864/100039021,0
256,294,257,307,331,2,2,2,0,26115569,524288,76,-12618,-511746,511746/26115569,-511746/26115569,-0.019595437495541452,0.019595437495541452,-524288/26115569,0
256,295,379,419,503,6,2,2,0,79876903,1572864,4176,-31694,-1545346,1545346/79876903,-1545346/79876903,-0.019346593845782929,0.019346593845782929,-1572864/79876903,0
256,296,257,443,499,2,2,6,0,56811649,1572864,-1364,-484394,-1087106,1087106/56811649,-1087106/56811649,-0.019135265726928644,0.019135265726928644,-1572864/56811649,0
256,297,257,499,503,2,6,2,0,64506229,1572864,496,-351796,-1221564,1221564/64506229,-1221564/64506229,-0.018937147914816103,0.018937147914816103,-1572864/64506229,0
256,298,271,331,433,4,2,2,0,38840533,1048576,-3848,-314898,-729830,729830/38840533,-729830/38840533,-0.018790421851317025,0.018790421851317025,-1048576/38840533,0
256,299,257,443,503,2,2,2,0,57267053,524288,1060,547362,-1072710,1072710/57267053,-1072710/57267053,-0.018731712979887405,0.018731712979887405,-524288/57267053,0
256,300,307,379,463,2,6,2,0,53871439,1572864,432,-564666,-1008630,1008630/53871439,-1008630/53871439,-0.018722908070081441,0.018722908070081441,-1572864/53871439,0
256,301,433,439,499,2,2,6,0,94853413,1572864,-8684,196576,-1760756,1760756/94853413,-1760756/94853413,-0.018562916655408067,0.018562916655408067,-1572864/94853413,0
256,302,367,433,499,2,2,6,0,79296589,1572864,-1916,-112230,-1458718,1458718/79296589,-1458718/79296589,-0.018395721914343629,0.018395721914343629,-1572864/79296589,0
256,303,283,307,463,2,2,2,0,40225903,524288,856,213152,-738296,738296/40225903,-738296/40225903,-0.018353745843816112,0.018353745843816112,-524288/40225903,0
256,304,367,379,419,2,6,2,0,58279967,1572864,5412,-510236,-1068040,1068040/58279967,-1068040/58279967,-0.018326022730932569,0.018326022730932569,-1572864/58279967,0
256,305,257,331,463,2,2,2,0,39386021,524288,-164,196976,-721100,721100/39386021,-721100/39386021,-0.018308526266210035,0.018308526266210035,-524288/39386021,0
256,306,271,499,503,4,6,2,0,68020187,3145728,-3256,-1909676,-1232796,1232796/68020187,-1232796/68020187,-0.01812397252009907,0.01812397252009907,-3145728/68020187,0
256,307,379,431,443,6,2,2,0,72363607,1572864,840,-262214,-1311490,1311490/72363607,-1311490/72363607,-0.01812361288181779,0.01812361288181779,-1572864/72363607,0
256,308,283,307,443,2,2,2,0,38488283,524288,1252,165160,-690700,690700/38488283,-690700/38488283,-0.017945721299128879,0.017945721299128879,-524288/38488283,0
256,309,283,307,439,2,2,2,0,38140759,524288,28,158168,-682484,682484/38140759,-682484/38140759,-0.017893823245625499,0.017893823245625499,-524288/38140759,0
256,310,257,331,443,2,2,2,0,37684681,524288,232,149144,-673664,673664/37684681,-673664/37684681,-0.017876335479660822,0.017876335479660822,-524288/37684681,0
256,311,257,331,439,2,2,2,0,37344413,524288,-992,142184,-665480,665480/37344413,-665480/37344413,-0.017820068560188643,0.017820068560188643,-524288/37344413,0
256,312,283,307,433,2,2,2,0,37619473,524288,-196,144456,-668548,668548/37619473,-668548/37619473,-0.017771328162943696,0.017771328162943696,-524288/37619473,0
256,313,257,367,503,2,2,2,0,47442457,524288,2092,314258,-840638,840638/47442457,-840638/47442457,-0.01771910759175057,0.01771910759175057,-524288/47442457,0
256,314,283,307,431,2,2,2,0,37445711,524288,836,137672,-662796,662796/37445711,-662796/37445711,-0.017700184675355744,0.017700184675355744,-524288/37445711,0
256,315,271,433,503,4,2,2,0,59023529,1048576,-2192,-6214,-1040170,1040170/59023529,-1040170/59023529,-0.017622972018497912,0.017622972018497912,-1048576/59023529,0
256,316,257,331,431,2,2,2,0,36663877,524288,-184,121752,-645856,645856/36663877,-645856/36663877,-0.017615594771933148,0.017615594771933148,-524288/36663877,0
256,317,283,307,419,2,2,2,0,36403139,524288,1328,108368,-633984,633984/36403139,-633984/36403139,-0.017415640997332674,0.017415640997332674,-524288/36403139,0
256,318,257,331,419,2,2,2,0,35643073,524288,308,92544,-617140,617140/35643073,-617140/35643073,-0.017314444239978972,0.017314444239978972,-524288/35643073,0
256,319,271,347,503,4,2,2,0,47300611,1048576,1008,-230632,-818952,818952/47300611,-818952/47300611,-0.017313772120195234,0.017313772120195234,-1048576/47300611,0
256,320,419,431,499,2,2,6,0,90113911,1572864,-1688,-15224,-1555952,1555952/90113911,-1555952/90113911,-0.017266501728018441,0.017266501728018441,-1572864/90113911,0
256,321,331,443,499,2,2,6,0,73169867,1572864,-1292,-308718,-1262854,1262854/73169867,-1262854/73169867,-0.017259208630241191,0.017259208630241191,-1572864/73169867,0
256,322,293,347,439,4,2,2,0,44633569,1048576,-2056,-283216,-763304,763304/44633569,-763304/44633569,-0.017101567656397813,0.017101567656397813,-1048576/44633569,0
256,323,271,419,503,4,2,2,0,57115147,1048576,856,-78418,-971014,971014/57115147,-971014/57115147,-0.017000989247213178,0.017000989247213178,-1048576/57115147,0
256,324,367,419,499,2,2,6,0,76732727,1572864,2656,-297288,-1278232,1278232/76732727,-1278232/76732727,-0.016658237625257342,0.016658237625257342,-1572864/76732727,0
256,325,257,379,439,2,6,2,0,42759917,1572864,-2280,-860272,-710312,710312/42759917,-710312/42759917,-0.016611631870099279,0.016611631870099279,-1572864/42759917,0
256,326,257,283,503,2,2,2,0,36583693,524288,1796,65716,-591800,591800/36583693,-591800/36583693,-0.016176606336599206,0.016176606336599206,-524288/36583693,0
256,327,283,367,463,2,2,2,0,48087643,524288,2044,250014,-776346,776346/48087643,-776346/48087643,-0.016144397012762716,0.016144397012762716,-524288/48087643,0
256,328,257,379,433,2,6,2,0,42175499,1572864,-2952,-895624,-674288,674288/42175499,-674288/42175499,-0.015987670946110207,0.015987670946110207,-1572864/42175499,0
256,329,379,431,503,6,2,2,0,82164547,1572864,2700,-264648,-1310916,1310916/82164547,-1310916/82164547,-0.015954764528793665,0.015954764528793665,-1572864/82164547,0
256,330,307,347,443,2,2,2,0,47192347,524288,668,223862,-748818,748818/47192347,-748818/47192347,-0.015867360866794779,0.015867360866794779,-524288/47192347,0
256,331,257,331,367,2,2,2,0,31219589,524288,1264,-31672,-493880,493880/31219589,-493880/31219589,-0.015819554831423308,0.015819554831423308,-524288/31219589,0
256,332,257,283,463,2,2,2,0,33674453,524288,780,7504,-532572,532572/33674453,-532572/33674453,-0.015815312575381699,0.015815312575381699,-524288/33674453,0
256,333,307,347,433,2,2,2,0,46127057,524288,-780,200598,-724106,724106/46127057,-724106/46127057,-0.015698074993165074,0.015698074993165074,-524288/46127057,0
256,334,283,367,439,2,2,2,0,45594979,524288,1216,189270,-714774,714774/45594979,-714774/45594979,-0.015676594565379665,0.015676594565379665,-524288/45594979,0
256,335,293,331,433,4,2,2,0,41993639,1048576,-3224,-387240,-658112,658112/41993639,-658112/41993639,-0.015671706850649451,0.015671706850649451,-1048576/41993639,0
256,336,307,347,431,2,2,2,0,45913999,524288,252,193302,-717842,717842/45913999,-717842/45913999,-0.015634490909842116,0.015634490909842116,-524288/45913999,0
256,337,283,367,433,2,2,2,0,44971813,524288,992,174118,-699398,699398/44971813,-699398/44971813,-0.015551919154337852,0.015551919154337852,-524288/44971813,0
256,338,271,367,419,4,2,2,0,41672483,1048576,1680,-403936,-646320,646320/41672483,-646320/41672483,-0.015509514995782708,0.015509514995782708,-1048576/41672483,0
256,339,283,379,463,2,6,2,0,49659991,1572864,3108,-812514,-763458,763458/49659991,-763458/49659991,-0.015373703954154966,0.015373703954154966,-1572864/49659991,0
